source_key,source_issue,dataset_id,minimum_gate,board,iteration_limit,game_index,experiment_id,seed,trial_path,trial_sha256,recorded_winner,status,unresolved_reason,objective_sites,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,previous_p1_objective_pieces,previous_p2_objective_pieces,corrected_p1_objective_pieces,corrected_p2_objective_pieces,previous_objective_piece_margin,corrected_objective_piece_margin,old_reconstructed_winner,old_deciding_layer,corrected_winner,corrected_deciding_layer,reaches_advantage_comparison,reaches_objective_piece_tiebreak,p1_excluded_own_secured,p2_excluded_own_secured,p1_excluded_opponent_secured,p2_excluded_opponent_secured,p1_excluded_opponent_advantage,p2_excluded_opponent_advantage,p1_excluded_neutral,p2_excluded_neutral,source_previous_p1_pieces_match,source_previous_p2_pieces_match,source_p1_secured_match,source_p2_secured_match,source_p1_advantage_match,source_p2_advantage_match,old_winner_reproduced,winner_changed,margin_changed,margin_sign_changed,winner_transition
issue-82-v1-production-uct-010000-g0044,82,issue-82:3x3-uct-10000,True,3x3,10000,44,3x3-uct-10000,831000043,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0044/3x3-uct-10000-0044.trl,86d3f4de58b20a22a50935ea9070dfb0738250a0cbdf72d133a0bd6ecef033ae,1,resolved,,9,4,4,1,0,13,12,1,0,1,1,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0045,82,issue-82:3x3-uct-10000,True,3x3,10000,45,3x3-uct-10000,831000044,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0045/3x3-uct-10000-0045.trl,4ee74b6ca0b1066def0f3b27b8016a4b141a6d2cb7954885fe9996ca707f5e41,1,resolved,,9,4,2,0,3,13,11,0,5,2,-5,1,secured_objectives,1,secured_objectives,False,False,12,6,1,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0046,82,issue-82:3x3-uct-10000,True,3x3,10000,46,3x3-uct-10000,831000045,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0046/3x3-uct-10000-0046.trl,ec114aea3bd51603252ae235abc66762ed26afa7e87dd73954f75e5138a9688d,2,resolved,,9,4,4,0,1,14,13,0,1,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-010000-g0047,82,issue-82:3x3-uct-10000,True,3x3,10000,47,3x3-uct-10000,831000046,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0047/3x3-uct-10000-0047.trl,170a79892f3f06119c12bfefe75e7f1792e959d1aff2e40d89c75383e7b2dc3b,1,resolved,,9,4,4,1,0,14,12,2,0,2,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0048,82,issue-82:3x3-uct-10000,True,3x3,10000,48,3x3-uct-10000,831000047,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0048/3x3-uct-10000-0048.trl,ee8452676a422ba2b5b6e7997692b4235a0fe720cf1030fb91b6fdb6b75021aa,2,resolved,,9,3,4,1,0,13,15,2,0,-2,2,2,secured_objectives,2,secured_objectives,False,False,9,12,0,0,0,1,2,2,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-010000-g0049,82,issue-82:3x3-uct-10000,True,3x3,10000,49,3x3-uct-10000,831000048,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0049/3x3-uct-10000-0049.trl,77602342c8d12517290ab08fb1275ab5b2e65bb0bfecebdaeaf23e200ad7ccd4,1,resolved,,9,3,1,1,2,11,10,1,4,1,-3,1,secured_objectives,1,secured_objectives,False,False,9,3,0,2,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0050,82,issue-82:3x3-uct-10000,True,3x3,10000,50,3x3-uct-10000,831000049,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0050/3x3-uct-10000-0050.trl,3dcd1c7040f3d0a262b3c2fffe084b90ed0382449223f39fc2fa7206fd40d86c,1,resolved,,9,4,3,1,1,13,11,1,2,2,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0051,82,issue-82:3x3-uct-10000,True,3x3,10000,51,3x3-uct-10000,831000050,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0051/3x3-uct-10000-0051.trl,b2e5536d9f5309396d89aa139a5815b72a0e6a14c03b3cef6cb70f9dddb0cd63,1,resolved,,9,4,3,1,1,14,10,2,1,4,1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0052,82,issue-82:3x3-uct-10000,True,3x3,10000,52,3x3-uct-10000,831000051,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0052/3x3-uct-10000-0052.trl,9cfc016e31e9740df402ab5c5d1fdb291fa8378c746f062b3bcf6048be290ed5,1,resolved,,9,4,3,1,1,13,11,1,2,2,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0053,82,issue-82:3x3-uct-10000,True,3x3,10000,53,3x3-uct-10000,831000052,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0053/3x3-uct-10000-0053.trl,60da9fe30bb2f437117fbe681f45e146876cbdbcb83e95aceb382e2556ff432b,1,resolved,,9,4,3,0,1,12,12,0,1,0,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,2,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0054,82,issue-82:3x3-uct-10000,True,3x3,10000,54,3x3-uct-10000,831000053,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0054/3x3-uct-10000-0054.trl,bf110aeec5b897143cf0bb843b5334f3d43118ca093b3c32e7f1d13a7efeec15,1,resolved,,9,4,3,1,1,13,11,1,1,2,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0055,82,issue-82:3x3-uct-10000,True,3x3,10000,55,3x3-uct-10000,831000054,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0055/3x3-uct-10000-0055.trl,2f8439060219256e67dd47e45693a88c78a5f2791bb70e1c3d8621d65130c758,2,resolved,,9,3,4,2,0,12,12,3,0,0,3,2,secured_objectives,2,secured_objectives,False,False,9,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-010000-g0056,82,issue-82:3x3-uct-10000,True,3x3,10000,56,3x3-uct-10000,831000055,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0056/3x3-uct-10000-0056.trl,fc17c9d95efc71f7a1059e06d4ce71d0a392fc7188d0e08b0aed555ae6f776e7,1,resolved,,9,3,3,2,1,11,10,2,1,1,1,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0057,82,issue-82:3x3-uct-10000,True,3x3,10000,57,3x3-uct-10000,831000056,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0057/3x3-uct-10000-0057.trl,bc68c9f01473d86bf05f259da8408b56708115fd37b3fa897a4e0dd47abe7d67,2,resolved,,9,4,4,0,1,13,14,0,2,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,1,0,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-010000-g0058,82,issue-82:3x3-uct-10000,True,3x3,10000,58,3x3-uct-10000,831000057,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0058/3x3-uct-10000-0058.trl,32f20fa8c5088abf53feb7acbd5637a4624619463b4af3a2bb620f5539ed80f5,1,resolved,,9,4,3,0,0,13,11,0,0,2,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,1,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0059,82,issue-82:3x3-uct-10000,True,3x3,10000,59,3x3-uct-10000,831000058,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0059/3x3-uct-10000-0059.trl,29a8e15463bb244698b97f12746cdb76ca76a72ddd5ed4433f5bdbb51f87e31f,1,resolved,,9,4,3,0,0,13,11,0,0,2,0,1,secured_objectives,1,secured_objectives,False,False,12,9,1,2,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0060,82,issue-82:3x3-uct-10000,True,3x3,10000,60,3x3-uct-10000,831000059,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0060/3x3-uct-10000-0060.trl,53ba68402ce5d9b1bb7bb60a663f140be896b47574a2ebddfb359c42d8a9bbf7,2,resolved,,9,3,4,1,0,12,13,2,0,-1,2,2,secured_objectives,2,secured_objectives,False,False,9,12,1,0,0,1,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-010000-g0061,82,issue-82:3x3-uct-10000,True,3x3,10000,61,3x3-uct-10000,831000060,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0061/3x3-uct-10000-0061.trl,02e8b146dc1ebd491d29b71efac4b058c4900862a23ff7aa9929614e0edcbeba,1,resolved,,9,3,3,2,0,13,10,4,0,3,4,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,1,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0062,82,issue-82:3x3-uct-10000,True,3x3,10000,62,3x3-uct-10000,831000061,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0062/3x3-uct-10000-0062.trl,1341af3560b4d30540b4f38f6b2acc9f95dc80354e7496f0b0c476fe9a9fc941,2,resolved,,9,3,4,1,0,13,13,2,0,0,2,2,secured_objectives,2,secured_objectives,False,False,9,12,2,0,0,1,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-010000-g0063,82,issue-82:3x3-uct-10000,True,3x3,10000,63,3x3-uct-10000,831000062,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0063/3x3-uct-10000-0063.trl,29574a038c03ab491b5143b4987d09974b25fecd6e8266b024414716608993b8,1,resolved,,9,3,3,2,1,11,10,2,1,1,1,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0064,82,issue-82:3x3-uct-10000,True,3x3,10000,64,3x3-uct-10000,831000063,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0064/3x3-uct-10000-0064.trl,c417a7b8ba66f615cf40fe916f106d975e90b4c7dbac54d2f927291b9a9047ba,1,resolved,,9,3,3,2,1,13,10,3,1,3,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,1,0,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0065,82,issue-82:3x3-uct-10000,True,3x3,10000,65,3x3-uct-10000,831000064,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0065/3x3-uct-10000-0065.trl,c78b69d3052cca3603823291b0d1f46bcffc27467e8d378762d8ac31a874f38c,1,resolved,,9,4,3,1,1,14,11,2,2,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0066,82,issue-82:3x3-uct-10000,True,3x3,10000,66,3x3-uct-10000,831000065,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0066/3x3-uct-10000-0066.trl,decd4814e8d3053695fb60cb79b25676ae7c6a39772803cd29391f29706e7c6b,2,resolved,,9,4,4,0,1,13,14,0,2,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-010000-g0067,82,issue-82:3x3-uct-10000,True,3x3,10000,67,3x3-uct-10000,831000066,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0067/3x3-uct-10000-0067.trl,1f295a7e6eb28fb4e80d37a798b8f6185e7e5d4f8bbc049a3e2b0debf026b181,1,resolved,,9,4,3,1,1,13,11,1,2,2,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0068,82,issue-82:3x3-uct-10000,True,3x3,10000,68,3x3-uct-10000,831000067,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0068/3x3-uct-10000-0068.trl,3fc3f1e8ec8b61e001be965dafe7ff624bad322213c7b87d30602872bc1a12d7,1,resolved,,9,4,3,1,1,13,12,1,1,1,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,2,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0069,82,issue-82:3x3-uct-10000,True,3x3,10000,69,3x3-uct-10000,831000068,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0069/3x3-uct-10000-0069.trl,0a228377590ec8e79494cec1d5893ada665fcec65144706d637a2bac10cf85c2,1,resolved,,9,4,2,1,2,14,12,2,3,2,-1,1,secured_objectives,1,secured_objectives,False,False,12,6,0,2,0,1,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0070,82,issue-82:3x3-uct-10000,True,3x3,10000,70,3x3-uct-10000,831000069,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0070/3x3-uct-10000-0070.trl,5fdf66bf1de1b0599bd416833c46e434bbcea46062f79337b8cee701ac6d424f,1,resolved,,9,3,2,1,1,12,10,2,1,2,1,1,secured_objectives,1,secured_objectives,False,False,9,6,0,2,0,0,1,1,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0071,82,issue-82:3x3-uct-10000,True,3x3,10000,71,3x3-uct-10000,831000070,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0071/3x3-uct-10000-0071.trl,8d8a4d12d025eaddf450e825f2fd6b8bd5e74226f1645b5fce4198a6fe122bfd,1,resolved,,9,3,3,1,0,13,10,2,0,3,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,2,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0072,82,issue-82:3x3-uct-10000,True,3x3,10000,72,3x3-uct-10000,831000071,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0072/3x3-uct-10000-0072.trl,70ac738080fa4e7a3d3fae01b61d848a513a404fc569a9a2bb131dbd09c8d5a7,1,resolved,,9,4,3,1,1,14,11,2,2,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0073,82,issue-82:3x3-uct-10000,True,3x3,10000,73,3x3-uct-10000,831000072,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0073/3x3-uct-10000-0073.trl,a388eec3dbd82e1bb420cd0354e01ba61da04f5a4111867a51ed5c23a74d0c2b,1,resolved,,9,3,3,1,0,12,10,2,0,2,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,1,1,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0074,82,issue-82:3x3-uct-10000,True,3x3,10000,74,3x3-uct-10000,831000073,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0074/3x3-uct-10000-0074.trl,0938827979797ef0f47d38fc77f13f019221dc9f62ea25b5ea1398068cf636cc,1,resolved,,9,4,3,1,1,13,10,1,1,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0075,82,issue-82:3x3-uct-10000,True,3x3,10000,75,3x3-uct-10000,831000074,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0075/3x3-uct-10000-0075.trl,aa847ade3b6b30dc4d98c72074fd159d06733bd2f1016cc79dfc1da3cd2a44e7,1,resolved,,9,3,2,0,2,11,11,0,3,0,-3,1,secured_objectives,1,secured_objectives,False,False,9,6,0,1,1,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0076,82,issue-82:3x3-uct-10000,True,3x3,10000,76,3x3-uct-10000,831000075,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0076/3x3-uct-10000-0076.trl,158543ab2c65f1999babd6a8b6f88d633985e6a381a7b2d94b5dc9fd4ddb854d,1,resolved,,9,4,4,1,0,14,13,2,0,1,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0077,82,issue-82:3x3-uct-10000,True,3x3,10000,77,3x3-uct-10000,831000076,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0077/3x3-uct-10000-0077.trl,c880bdf8b05cacc8a25f9a945822afb08d0aadfa25836d49a154676a92bb493b,1,resolved,,9,4,3,0,2,12,11,0,2,1,-2,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0078,82,issue-82:3x3-uct-10000,True,3x3,10000,78,3x3-uct-10000,831000077,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0078/3x3-uct-10000-0078.trl,0b0bc912cf85a51463bde52d63e2391595f70525055706d143e4a792b44829ea,2,resolved,,9,4,4,0,1,12,13,0,1,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-010000-g0079,82,issue-82:3x3-uct-10000,True,3x3,10000,79,3x3-uct-10000,831000078,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0079/3x3-uct-10000-0079.trl,9de86046daaf6c19f9ab7ed4cbc06b0da0033641f2762c47ea83961e03320507,1,resolved,,9,3,2,0,2,10,9,0,2,1,-2,1,secured_objectives,1,secured_objectives,False,False,9,6,1,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0080,82,issue-82:3x3-uct-10000,True,3x3,10000,80,3x3-uct-10000,831000079,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0080/3x3-uct-10000-0080.trl,2544c775f64d47c1367ae25f13a9e7f98b49e846179f057a95878d65307cca11,2,resolved,,9,4,4,0,1,12,13,0,1,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-010000-g0081,82,issue-82:3x3-uct-10000,True,3x3,10000,81,3x3-uct-10000,831000080,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0081/3x3-uct-10000-0081.trl,ff8120de8eca5483cdce3b997574c90d5add1033f5d3672c87ce35cf914d96a7,1,resolved,,9,3,3,2,0,12,9,3,0,3,3,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0082,82,issue-82:3x3-uct-10000,True,3x3,10000,82,3x3-uct-10000,831000081,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0082/3x3-uct-10000-0082.trl,dcfdee39bd467e4c50339b7f49626590502901394388f59c244948f2d10cd0a8,2,resolved,,9,2,3,2,0,12,10,4,0,2,4,2,secured_objectives,2,secured_objectives,False,False,6,9,2,0,0,1,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-010000-g0083,82,issue-82:3x3-uct-10000,True,3x3,10000,83,3x3-uct-10000,831000082,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0083/3x3-uct-10000-0083.trl,9ee68ac1b317234a345253fad0ca0df405b5395418b3bdeab17d4eb8d3581bc8,1,resolved,,9,4,3,0,0,13,10,0,0,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0084,82,issue-82:3x3-uct-10000,True,3x3,10000,84,3x3-uct-10000,831000083,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0084/3x3-uct-10000-0084.trl,a7f6f894ee871d4d222c1e5c88be0a87c885756315eb9a2f8abd84fe6a4d9a00,1,resolved,,9,4,3,0,1,12,11,0,1,1,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0085,82,issue-82:3x3-uct-10000,True,3x3,10000,85,3x3-uct-10000,831000084,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0085/3x3-uct-10000-0085.trl,fa8a1f94e860dff1a93e170ca05326787f88ae03abb949e0ed083aca0c0f8259,1,resolved,,9,4,3,1,1,13,10,1,1,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0086,82,issue-82:3x3-uct-10000,True,3x3,10000,86,3x3-uct-10000,831000085,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0086/3x3-uct-10000-0086.trl,9fee60b4d66f96ac02df0dfff494824ee8eec21a9d96d2161507c87a20124c74,1,resolved,,9,4,3,0,1,12,10,0,1,2,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0087,82,issue-82:3x3-uct-10000,True,3x3,10000,87,3x3-uct-10000,831000086,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0087/3x3-uct-10000-0087.trl,ff18b85cbdc5cb98ccab7fef2611893cac5243d226e479632afc401e14da96d4,1,resolved,,9,4,3,1,0,14,11,2,0,3,2,1,secured_objectives,1,secured_objectives,False,False,12,9,0,2,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-010000-g0088,82,issue-82:3x3-uct-10000,True,3x3,10000,88,3x3-uct-10000,831000087,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0088/3x3-uct-10000-0088.trl,53e6fb0747e6a717c4d1e53ce99a9ff6cfe10284309fd52c57ae0757cca7df80,0,resolved,,9,4,4,0,0,14,14,0,0,0,0,0,draw,0,draw,True,True,12,12,0,0,0,0,2,2,True,True,True,True,True,True,True,False,False,False,draw->draw
issue-82-v1-production-uct-010000-g0089,82,issue-82:3x3-uct-10000,True,3x3,10000,89,3x3-uct-10000,831000088,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0089/3x3-uct-10000-0089.trl,c2e1a6f23153d8e75a473478ce3ee0c092ce55bd33be14cbdf189a49a9b17d7d,1,resolved,,9,4,3,0,1,12,11,0,2,1,-2,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0090,82,issue-82:3x3-uct-10000,True,3x3,10000,90,3x3-uct-10000,831000089,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0090/3x3-uct-10000-0090.trl,f9ff2f6f165618e558bf10f062c9f46f1d25a4c91e46ced599b826c317236016,2,resolved,,9,4,4,0,1,12,14,0,2,-2,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-010000-g0091,82,issue-82:3x3-uct-10000,True,3x3,10000,91,3x3-uct-10000,831000090,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0091/3x3-uct-10000-0091.trl,83e0f7734ff3f87d4ffbe80a097a33acc7dff04ed3960bf84c95911b8e5fbeab,1,resolved,,9,3,3,2,0,12,10,2,0,2,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,1,1,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-010000-g0092,82,issue-82:3x3-uct-10000,True,3x3,10000,92,3x3-uct-10000,831000091,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0092/3x3-uct-10000-0092.trl,21e689548ad008f772b193307af4eb0704e0bf62b4f85a3a8d2cf35e32d5238f,2,resolved,,9,3,3,1,1,13,14,2,2,-1,0,2,objective_pieces,0,draw,True,True,9,9,0,0,0,1,2,2,True,True,True,True,True,True,True,True,True,True,P2->draw
issue-82-v1-production-uct-010000-g0093,82,issue-82:3x3-uct-10000,True,3x3,10000,93,3x3-uct-10000,831000092,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0093/3x3-uct-10000-0093.trl,9516fb11c3d5c50a41c31fdf97384864f4cb7f554b1fd36ea4a7d7e5de9bd96a,0,resolved,,9,4,4,0,0,13,13,0,0,0,0,0,draw,0,draw,True,True,12,12,1,1,0,0,0,0,True,True,True,True,True,True,True,False,False,False,draw->draw
issue-82-v1-production-uct-010000-g0094,82,issue-82:3x3-uct-10000,True,3x3,10000,94,3x3-uct-10000,831000093,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0094/3x3-uct-10000-0094.trl,5b7f6d4f48feed67a7d7f9f0d3524283bf3b070fda50447cb35347f9d33df772,1,resolved,,9,3,2,2,1,12,11,2,2,1,0,1,secured_objectives,1,secured_objectives,False,False,9,6,0,2,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0095,82,issue-82:3x3-uct-10000,True,3x3,10000,95,3x3-uct-10000,831000094,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0095/3x3-uct-10000-0095.trl,a89bbd93bdc80f9b6e4bab04ab6af021f5b17b9672bc63ccecc20672587f083e,1,resolved,,9,4,3,0,1,12,12,0,1,0,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,2,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-010000-g0096,82,issue-82:3x3-uct-10000,True,3x3,10000,96,3x3-uct-10000,831000095,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-010000-g0096/3x3-uct-10000-0096.trl,2bcd10cfae24e4093c10f5a50aaa8bbf990295d841b089c7fdf222e0692ed9de,1,resolved,,9,3,3,2,1,12,11,3,1,1,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
