"board","experiment_id","search_level","game_index","window_turns","turns","mean_active_regions","multi_active_turn_rate","longest_multi_active_run","longest_multi_active_run_fraction","mean_multi_active_run","mean_multi_active_run_fraction","mean_both_invested_regions","multi_both_invested_turn_rate","mixed_leadership_turn_rate","longest_mixed_leadership_run","longest_mixed_leadership_run_fraction","mean_mixed_leadership_run","mean_mixed_leadership_run_fraction","mean_p1_led_regions","mean_p2_led_regions","mean_led_regions","mean_opposition_breadth","mean_opportunity_adjusted_activity","opportunity_adjustment_regions","focus_switches","focus_eligible_pairs","focus_eligible_fraction","focus_switch_rate","no_dominant_turn_rate","mean_focus_persistence","mean_focus_switch_distance"
"4x4","uct-0500-self-play","uct-0500","41","6","24","3.916667","0.875000","21","0.875000","21.000000","0.875000","2.375000","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.708333","2.041667","5.750000","2.041667","4.132842","9","3","3","0.130435","1.000000","0.750000","1.000000","1.333333"
"4x4","uct-0500-self-play","uct-0500","42","6","24","4.083333","0.833333","20","0.833333","20.000000","0.833333","3.125000","0.833333","0.875000","21","0.875000","21.000000","0.875000","1.833333","2.125000","3.958333","1.791667","4.692154","9","3","4","0.173913","0.750000","0.541667","1.100000","2.000000"
"4x4","uct-0500-self-play","uct-0500","43","6","24","2.958333","0.875000","21","0.875000","21.000000","0.875000","2.041667","0.625000","0.875000","21","0.875000","21.000000","0.875000","3.833333","1.875000","5.708333","1.875000","3.056289","9","5","5","0.217391","1.000000","0.500000","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","44","6","24","4.041667","0.916667","22","0.916667","22.000000","0.916667","3.291667","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.125000","1.791667","3.916667","1.625000","4.393924","9","1","1","0.043478","1.000000","0.791667","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","45","6","24","5.208333","0.958333","23","0.958333","23.000000","0.958333","3.000000","0.958333","0.666667","16","0.666667","16.000000","0.666667","1.750000","1.500000","3.250000","1.208333","5.681720","9","4","4","0.173913","1.000000","0.666667","1.000000","1.500000"
"4x4","uct-0500-self-play","uct-0500","46","6","24","3.750000","0.916667","22","0.916667","22.000000","0.916667","2.333333","0.916667","0.791667","19","0.791667","19.000000","0.791667","1.833333","3.000000","4.833333","1.666667","4.134935","9","1","2","0.086957","0.500000","0.583333","1.111111","2.000000"
"4x4","uct-0500-self-play","uct-0500","47","6","24","4.791667","0.875000","21","0.875000","21.000000","0.875000","3.458333","0.875000","0.750000","18","0.750000","18.000000","0.750000","1.916667","1.625000","3.541667","1.541667","5.309599","9","2","4","0.173913","0.500000","0.708333","1.400000","2.000000"
"4x4","uct-0500-self-play","uct-0500","48","6","24","4.208333","0.875000","21","0.875000","21.000000","0.875000","2.541667","0.833333","0.833333","20","0.833333","20.000000","0.833333","2.333333","2.708333","5.041667","2.250000","4.340272","9","8","8","0.347826","1.000000","0.500000","1.000000","1.625000"
"4x4","uct-0500-self-play","uct-0500","49","6","24","4.125000","0.875000","21","0.875000","21.000000","0.875000","2.416667","0.791667","0.791667","19","0.791667","19.000000","0.791667","2.625000","2.666667","5.291667","2.166667","4.647785","9","1","1","0.043478","1.000000","0.750000","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","50","6","24","4.416667","0.875000","21","0.875000","21.000000","0.875000","2.708333","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.375000","2.250000","5.625000","2.208333","4.948869","9","1","1","0.043478","1.000000","0.708333","1.000000","3.000000"
"4x4","uct-0500-self-play","uct-0500","51","6","24","4.125000","0.750000","18","0.750000","18.000000","0.750000","2.375000","0.708333","0.875000","21","0.875000","21.000000","0.875000","3.041667","2.708333","5.750000","2.500000","4.335236","9","1","1","0.043478","1.000000","0.750000","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","52","6","24","4.166667","0.875000","21","0.875000","21.000000","0.875000","3.000000","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.416667","1.625000","5.041667","1.625000","4.465344","9","1","2","0.086957","0.500000","0.708333","1.166667","3.000000"
"4x4","uct-0500-self-play","uct-0500","53","6","24","4.333333","0.916667","22","0.916667","22.000000","0.916667","2.625000","0.791667","0.875000","21","0.875000","21.000000","0.875000","2.416667","2.750000","5.166667","2.125000","5.075366","9","7","7","0.304348","1.000000","0.500000","1.000000","1.714286"
"4x4","uct-0500-self-play","uct-0500","54","6","24","5.500000","0.958333","23","0.958333","23.000000","0.958333","3.375000","0.958333","0.833333","20","0.833333","20.000000","0.833333","3.041667","2.333333","5.375000","2.208333","5.401470","9","6","7","0.304348","0.857143","0.500000","1.090909","2.166667"
"4x4","uct-0500-self-play","uct-0500","55","6","24","4.333333","0.916667","22","0.916667","22.000000","0.916667","2.333333","0.791667","0.791667","19","0.791667","19.000000","0.791667","2.916667","1.791667","4.708333","1.791667","4.219255","9","5","5","0.217391","1.000000","0.583333","1.000000","1.600000"
"4x4","uct-0500-self-play","uct-0500","56","6","24","4.583333","0.875000","21","0.875000","21.000000","0.875000","3.041667","0.791667","0.750000","17","0.708333","9.000000","0.375000","2.458333","2.250000","4.708333","1.833333","4.581602","9","3","4","0.173913","0.750000","0.583333","1.111111","1.333333"
"4x4","uct-0500-self-play","uct-0500","57","6","24","4.666667","0.875000","21","0.875000","21.000000","0.875000","3.125000","0.875000","0.875000","21","0.875000","21.000000","0.875000","2.416667","2.416667","4.833333","2.166667","5.155756","9","3","3","0.130435","1.000000","0.583333","1.000000","2.666667"
"4x4","uct-0500-self-play","uct-0500","58","6","24","5.083333","0.958333","23","0.958333","23.000000","0.958333","3.291667","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.541667","2.500000","5.041667","2.166667","5.441183","9","3","3","0.130435","1.000000","0.583333","1.000000","1.666667"
"4x4","uct-0500-self-play","uct-0500","59","6","24","5.416667","0.833333","20","0.833333","20.000000","0.833333","2.916667","0.833333","0.833333","19","0.791667","10.000000","0.416667","2.791667","1.958333","4.750000","1.791667","5.625067","9","3","3","0.130435","1.000000","0.708333","1.000000","1.333333"
"4x4","uct-0500-self-play","uct-0500","60","6","24","4.541667","0.875000","21","0.875000","21.000000","0.875000","3.208333","0.875000","0.625000","15","0.625000","15.000000","0.625000","3.208333","0.958333","4.166667","0.958333","5.033405","9","1","1","0.043478","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","61","6","24","4.541667","0.916667","22","0.916667","22.000000","0.916667","2.625000","0.750000","0.833333","20","0.833333","20.000000","0.833333","2.125000","2.625000","4.750000","1.833333","5.094803","9","6","6","0.260870","1.000000","0.500000","1.000000","1.666667"
"4x4","uct-0500-self-play","uct-0500","62","6","24","5.666667","0.916667","22","0.916667","22.000000","0.916667","3.833333","0.916667","0.750000","17","0.708333","9.000000","0.375000","1.916667","1.666667","3.583333","1.541667","6.262417","9","0","0","0.000000","","0.833333","1.000000",""
"4x4","uct-0500-self-play","uct-0500","63","6","24","3.583333","0.791667","19","0.791667","19.000000","0.791667","2.125000","0.708333","0.875000","21","0.875000","21.000000","0.875000","4.125000","2.583333","6.708333","2.583333","3.284555","9","4","5","0.217391","0.800000","0.500000","1.090909","2.500000"
"4x4","uct-0500-self-play","uct-0500","64","6","24","3.000000","0.916667","11","0.458333","11.000000","0.458333","2.125000","0.875000","0.833333","20","0.833333","20.000000","0.833333","2.416667","2.541667","4.958333","2.166667","2.644470","9","9","10","0.434783","0.900000","0.375000","1.071429","2.111111"
"4x4","uct-0500-self-play","uct-0500","65","6","24","4.833333","0.875000","21","0.875000","21.000000","0.875000","3.291667","0.875000","0.750000","12","0.500000","9.000000","0.375000","1.291667","1.625000","2.916667","1.125000","5.152160","9","3","3","0.130435","1.000000","0.625000","1.000000","1.333333"
"4x4","uct-0500-self-play","uct-0500","66","6","24","4.500000","0.916667","22","0.916667","22.000000","0.916667","2.791667","0.833333","0.833333","20","0.833333","20.000000","0.833333","3.083333","1.291667","4.375000","1.250000","5.180577","9","5","6","0.260870","0.833333","0.500000","1.090909","1.200000"
"4x4","uct-0500-self-play","uct-0500","67","6","24","4.500000","0.833333","20","0.833333","20.000000","0.833333","3.250000","0.750000","0.791667","19","0.791667","19.000000","0.791667","2.541667","2.333333","4.875000","2.166667","4.685641","9","1","1","0.043478","1.000000","0.833333","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","68","6","24","2.958333","0.916667","22","0.916667","22.000000","0.916667","1.958333","0.708333","0.791667","19","0.791667","19.000000","0.791667","2.500000","2.666667","5.166667","2.083333","2.918089","9","1","2","0.086957","0.500000","0.666667","1.142857","2.000000"
"4x4","uct-0500-self-play","uct-0500","69","6","24","3.791667","0.875000","21","0.875000","21.000000","0.875000","2.541667","0.708333","0.875000","21","0.875000","21.000000","0.875000","2.208333","2.500000","4.708333","1.875000","3.727464","9","3","3","0.130435","1.000000","0.583333","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","70","6","24","2.958333","0.625000","15","0.625000","15.000000","0.625000","1.875000","0.625000","0.875000","21","0.875000","21.000000","0.875000","2.708333","2.583333","5.291667","2.291667","3.101481","9","1","2","0.086957","0.500000","0.625000","1.125000","1.000000"
"4x4","uct-0500-self-play","uct-0500","71","6","24","4.791667","0.875000","21","0.875000","21.000000","0.875000","2.291667","0.750000","0.708333","17","0.708333","17.000000","0.708333","2.625000","2.333333","4.958333","2.166667","4.894337","9","8","8","0.347826","1.000000","0.500000","1.000000","1.875000"
"4x4","uct-0500-self-play","uct-0500","72","6","24","5.458333","0.875000","21","0.875000","21.000000","0.875000","3.041667","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.541667","1.666667","4.208333","1.666667","5.710160","9","3","3","0.130435","1.000000","0.583333","1.000000","1.333333"
"4x4","uct-0500-self-play","uct-0500","73","6","24","3.916667","0.875000","21","0.875000","21.000000","0.875000","2.958333","0.875000","0.666667","15","0.625000","8.000000","0.333333","2.791667","0.875000","3.666667","0.875000","4.278512","9","1","2","0.086957","0.500000","0.750000","1.200000","2.000000"
"4x4","uct-0500-self-play","uct-0500","74","6","24","4.500000","0.875000","21","0.875000","21.000000","0.875000","2.791667","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.166667","2.791667","5.958333","2.541667","4.742300","9","1","1","0.043478","1.000000","0.666667","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","75","6","24","2.875000","0.916667","22","0.916667","22.000000","0.916667","2.083333","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.166667","2.333333","5.500000","2.333333","2.947366","9","1","1","0.043478","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","76","6","24","5.041667","0.875000","21","0.875000","21.000000","0.875000","2.833333","0.791667","0.875000","21","0.875000","21.000000","0.875000","2.208333","1.708333","3.916667","1.541667","5.391119","9","3","3","0.130435","1.000000","0.625000","1.000000","2.666667"
"4x4","uct-0500-self-play","uct-0500","77","6","24","3.458333","0.791667","19","0.791667","19.000000","0.791667","2.541667","0.791667","0.875000","21","0.875000","21.000000","0.875000","2.541667","2.625000","5.166667","2.458333","3.909583","9","4","4","0.173913","1.000000","0.583333","1.000000","2.250000"
"4x4","uct-0500-self-play","uct-0500","78","6","24","4.458333","0.916667","22","0.916667","22.000000","0.916667","2.916667","0.916667","0.708333","17","0.708333","17.000000","0.708333","3.166667","1.375000","4.541667","1.375000","4.728172","9","2","2","0.086957","1.000000","0.666667","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","79","6","24","5.083333","0.916667","22","0.916667","22.000000","0.916667","3.041667","0.916667","0.875000","21","0.875000","21.000000","0.875000","3.125000","2.666667","5.791667","2.583333","5.020836","9","1","2","0.086957","0.500000","0.666667","1.142857","1.000000"
"4x4","uct-0500-self-play","uct-0500","80","6","24","3.916667","0.875000","21","0.875000","21.000000","0.875000","2.625000","0.791667","0.791667","19","0.791667","19.000000","0.791667","2.125000","1.166667","3.291667","1.125000","4.081087","9","4","5","0.217391","0.800000","0.541667","1.100000","1.750000"
"4x4","uct-0500-self-play","uct-0500","81","6","24","4.458333","0.708333","17","0.708333","17.000000","0.708333","2.916667","0.708333","0.875000","21","0.875000","21.000000","0.875000","2.666667","2.041667","4.708333","1.875000","4.590773","9","1","1","0.043478","1.000000","0.791667","1.000000","3.000000"
"4x4","uct-0500-self-play","uct-0500","82","6","24","5.500000","0.958333","23","0.958333","23.000000","0.958333","3.750000","0.958333","0.791667","17","0.708333","9.500000","0.395833","1.666667","2.291667","3.958333","1.583333","6.090739","9","0","0","0.000000","","0.875000","1.000000",""
"4x4","uct-0500-self-play","uct-0500","83","6","24","4.375000","0.833333","20","0.833333","20.000000","0.833333","2.375000","0.833333","0.833333","19","0.791667","10.000000","0.416667","3.208333","2.333333","5.541667","2.333333","4.392775","9","1","1","0.043478","1.000000","0.708333","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","84","6","24","3.458333","0.833333","20","0.833333","20.000000","0.833333","2.250000","0.833333","0.875000","21","0.875000","21.000000","0.875000","3.083333","1.875000","4.958333","1.791667","3.408928","9","6","11","0.478261","0.545455","0.333333","1.454545","2.000000"
"4x4","uct-0500-self-play","uct-0500","85","6","24","3.500000","0.750000","18","0.750000","18.000000","0.750000","2.666667","0.750000","0.875000","21","0.875000","21.000000","0.875000","3.500000","3.000000","6.500000","2.916667","3.625487","9","2","2","0.086957","1.000000","0.666667","1.000000","2.500000"
"4x4","uct-0500-self-play","uct-0500","86","6","24","3.083333","0.625000","15","0.625000","15.000000","0.625000","2.125000","0.500000","0.875000","21","0.875000","21.000000","0.875000","2.875000","2.291667","5.166667","2.250000","3.118660","9","4","4","0.173913","1.000000","0.583333","1.000000","2.500000"
"4x4","uct-0500-self-play","uct-0500","87","6","24","3.666667","0.916667","22","0.916667","22.000000","0.916667","2.250000","0.791667","0.875000","21","0.875000","21.000000","0.875000","1.416667","2.666667","4.083333","1.250000","4.213903","9","1","1","0.043478","1.000000","0.750000","1.000000","1.000000"
"4x4","uct-0500-self-play","uct-0500","88","6","24","4.166667","0.916667","22","0.916667","22.000000","0.916667","2.666667","0.916667","0.875000","21","0.875000","21.000000","0.875000","3.291667","2.333333","5.625000","2.333333","4.560345","9","4","5","0.217391","0.800000","0.583333","1.111111","2.000000"
"4x4","uct-0500-self-play","uct-0500","89","6","24","4.583333","0.916667","22","0.916667","22.000000","0.916667","3.375000","0.916667","0.875000","21","0.875000","21.000000","0.875000","2.500000","2.541667","5.041667","2.208333","4.640782","9","2","3","0.130435","0.666667","0.666667","1.142857","1.000000"
"4x4","uct-0500-self-play","uct-0500","90","6","24","3.541667","0.916667","22","0.916667","22.000000","0.916667","2.583333","0.916667","0.791667","19","0.791667","19.000000","0.791667","1.916667","2.416667","4.333333","1.458333","3.699445","9","2","2","0.086957","1.000000","0.708333","1.000000","1.500000"
"4x4","uct-0500-self-play","uct-0500","91","6","24","4.166667","0.875000","21","0.875000","21.000000","0.875000","2.916667","0.750000","0.791667","19","0.791667","19.000000","0.791667","2.583333","1.875000","4.458333","1.750000","4.215817","9","5","5","0.217391","1.000000","0.625000","1.000000","2.000000"
"4x4","uct-0500-self-play","uct-0500","92","6","24","4.041667","0.791667","19","0.791667","19.000000","0.791667","2.500000","0.791667","0.875000","21","0.875000","21.000000","0.875000","2.833333","2.500000","5.333333","2.333333","4.155171","9","7","7","0.304348","1.000000","0.458333","1.000000","1.857143"
"4x4","uct-0500-self-play","uct-0500","93","6","24","4.291667","0.833333","20","0.833333","20.000000","0.833333","2.333333","0.708333","0.875000","21","0.875000","21.000000","0.875000","3.250000","2.250000","5.500000","2.125000","4.541625","9","1","1","0.043478","1.000000","0.708333","1.000000","1.000000"
