"board","experiment_id","search_level","game_index","region","threshold","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","duration","normalized_duration","revisit_lag","normalized_revisit_lag","active_lapsed","right_censored"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","2","8","0.166667","8","13","reactivation_revisit","13","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","3","16","0.333333","16","19","persistent_revisit","19","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","4","20","0.416667","20","27","reactivation_revisit","27","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","5","28","0.583333","28","29","persistent_revisit","29","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","6","30","0.625000","30","33","persistent_revisit","33","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","7","34","0.708333","34","35","persistent_revisit","35","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","8","36","0.750000","36","37","persistent_revisit","37","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","9","38","0.791667","38","39","persistent_revisit","39","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","10","40","0.833333","40","44","reactivation_revisit","44","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","11","45","0.937500","45","46","persistent_revisit","46","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","1","12","47","0.979167","47","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","1","23","0.479167","23","24","persistent_revisit","24","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","2","25","0.520833","25","26","persistent_revisit","26","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","3","27","0.562500","27","28","persistent_revisit","28","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","4","29","0.604167","29","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","5","34","0.708333","34","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","6","38","0.791667","38","39","persistent_revisit","39","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","7","42","0.875000","42","43","persistent_revisit","43","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","8","44","0.916667","44","47","persistent_revisit","47","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","1","9","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","1","7","0.145833","7","9","persistent_revisit","9","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","2","10","0.208333","10","11","persistent_revisit","11","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","3","12","0.250000","12","17","reactivation_revisit","17","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","4","20","0.416667","20","21","persistent_revisit","21","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","5","22","0.458333","22","25","persistent_revisit","25","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","6","26","0.541667","26","27","persistent_revisit","27","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","7","28","0.583333","28","29","persistent_revisit","29","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","8","30","0.625000","30","34","reactivation_revisit","34","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","9","36","0.750000","36","40","reactivation_revisit","40","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","10","41","0.854167","41","44","persistent_revisit","44","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","11","45","0.937500","45","46","persistent_revisit","46","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","1","12","47","0.979167","47","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","69","HH","1","1","16","0.333333","16","32","reactivation_revisit","32","16","0.333333","16","0.333333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HH","1","2","33","0.687500","33","38","reactivation_revisit","38","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HH","1","3","39","0.812500","39","48","right_censored","","9","0.187500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","69","LL","3","1","24","0.500000","26","31","reactivation_revisit","31","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LL","3","2","32","0.666667","34","41","reactivation_revisit","41","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LL","3","3","42","0.875000","44","45","persistent_revisit","45","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","LM","3","1","25","0.520833","27","33","reactivation_revisit","33","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LM","3","2","36","0.750000","38","41","reactivation_revisit","41","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LM","3","3","44","0.916667","46","47","persistent_revisit","47","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","LH","3","1","22","0.458333","24","25","persistent_revisit","25","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","LH","3","2","26","0.541667","28","32","reactivation_revisit","32","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LH","3","3","33","0.687500","35","38","reactivation_revisit","38","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","LH","3","4","39","0.812500","41","48","right_censored","","9","0.187500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","69","ML","3","1","41","0.854167","43","44","persistent_revisit","44","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","ML","3","2","45","0.937500","47","48","persistent_revisit","48","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MM","3","1","19","0.395833","21","28","reactivation_revisit","28","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MM","3","2","31","0.645833","33","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MM","3","3","38","0.791667","40","42","reactivation_revisit","42","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MM","3","4","43","0.895833","45","48","right_censored","","5","0.104167","","","true","true"
"6x6","6x6-seeded-random","seeded-random","69","MH","3","1","8","0.166667","10","13","reactivation_revisit","13","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","3","2","16","0.333333","18","19","persistent_revisit","19","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","3","3","20","0.416667","22","27","reactivation_revisit","27","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","3","4","30","0.625000","32","33","persistent_revisit","33","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","MH","3","5","40","0.833333","42","44","reactivation_revisit","44","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","3","1","29","0.604167","31","32","persistent_revisit","32","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","3","2","34","0.708333","36","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HL","3","3","44","0.916667","46","47","persistent_revisit","47","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","3","1","12","0.250000","14","17","reactivation_revisit","17","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","3","2","22","0.458333","24","25","persistent_revisit","25","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","3","3","30","0.625000","32","34","reactivation_revisit","34","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","3","4","36","0.750000","38","40","reactivation_revisit","40","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HM","3","5","41","0.854167","43","44","persistent_revisit","44","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","69","HH","3","1","16","0.333333","18","32","reactivation_revisit","32","16","0.333333","16","0.333333","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HH","3","2","33","0.687500","35","38","reactivation_revisit","38","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","69","HH","3","3","39","0.812500","41","48","right_censored","","9","0.187500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","70","LL","2","1","15","0.312500","16","17","persistent_revisit","17","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","2","2","25","0.520833","26","31","reactivation_revisit","31","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","2","3","33","0.687500","34","37","reactivation_revisit","37","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","2","4","42","0.875000","43","45","persistent_revisit","45","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","2","1","8","0.166667","9","20","reactivation_revisit","20","12","0.250000","12","0.250000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","2","2","26","0.541667","27","28","persistent_revisit","28","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","2","3","29","0.604167","30","34","reactivation_revisit","34","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","2","4","35","0.729167","36","41","reactivation_revisit","41","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LH","2","1","12","0.250000","13","16","reactivation_revisit","16","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LH","2","2","17","0.354167","18","35","reactivation_revisit","35","18","0.375000","18","0.375000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LH","2","3","36","0.750000","37","38","persistent_revisit","38","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LH","2","4","39","0.812500","40","44","reactivation_revisit","44","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LH","2","5","45","0.937500","46","47","persistent_revisit","47","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","ML","2","1","11","0.229167","12","13","persistent_revisit","13","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","ML","2","2","14","0.291667","15","26","reactivation_revisit","26","12","0.250000","12","0.250000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","ML","2","3","28","0.583333","29","33","reactivation_revisit","33","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","70","ML","2","4","34","0.708333","35","41","reactivation_revisit","41","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","70","ML","2","5","43","0.895833","44","48","right_censored","","5","0.104167","","","true","true"
"6x6","6x6-seeded-random","seeded-random","70","MM","2","1","23","0.479167","24","29","reactivation_revisit","29","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","MM","2","2","33","0.687500","34","36","persistent_revisit","36","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MM","2","3","38","0.791667","39","40","persistent_revisit","40","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MM","2","4","41","0.854167","42","48","right_censored","","7","0.145833","","","true","true"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","1","8","0.166667","9","11","persistent_revisit","11","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","2","12","0.250000","13","16","reactivation_revisit","16","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","3","21","0.437500","22","24","persistent_revisit","24","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","4","27","0.562500","28","30","persistent_revisit","30","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","5","31","0.645833","32","36","reactivation_revisit","36","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","6","37","0.770833","38","40","persistent_revisit","40","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","7","43","0.895833","44","46","persistent_revisit","46","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","MH","2","8","47","0.979167","48","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","1","4","0.083333","5","12","reactivation_revisit","12","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","2","13","0.270833","14","17","reactivation_revisit","17","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","3","20","0.416667","21","22","persistent_revisit","22","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","4","23","0.479167","24","27","reactivation_revisit","27","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","5","31","0.645833","32","34","persistent_revisit","34","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","6","38","0.791667","39","43","reactivation_revisit","43","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","70","HL","2","7","46","0.958333","47","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","1","10","0.208333","11","12","persistent_revisit","12","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","2","13","0.270833","14","15","persistent_revisit","15","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","3","17","0.354167","18","19","persistent_revisit","19","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","4","22","0.458333","23","31","reactivation_revisit","31","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","5","32","0.666667","33","35","persistent_revisit","35","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","6","36","0.750000","37","38","persistent_revisit","38","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HM","2","7","45","0.937500","46","47","persistent_revisit","47","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HH","2","1","11","0.229167","12","13","persistent_revisit","13","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HH","2","2","18","0.375000","19","23","reactivation_revisit","23","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","70","HH","2","3","26","0.541667","27","28","persistent_revisit","28","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","HH","2","4","35","0.729167","36","48","right_censored","","13","0.270833","","","true","true"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","1","15","0.312500","15","17","persistent_revisit","17","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","2","20","0.416667","20","21","persistent_revisit","21","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","3","22","0.458333","22","23","persistent_revisit","23","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","4","25","0.520833","25","31","reactivation_revisit","31","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","5","33","0.687500","33","37","reactivation_revisit","37","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","6","40","0.833333","40","41","persistent_revisit","41","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","7","42","0.875000","42","45","persistent_revisit","45","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LL","1","8","47","0.979167","47","48","persistent_revisit","48","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","1","1","8","0.166667","8","20","reactivation_revisit","20","12","0.250000","12","0.250000","true","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","1","2","22","0.458333","22","23","persistent_revisit","23","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","1","3","24","0.500000","24","25","persistent_revisit","25","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","1","4","26","0.541667","26","28","persistent_revisit","28","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","70","LM","1","5","29","0.604167","29","34","reactivation_revisit","34","5","0.104167","5","0.104167","true","false"
