"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge1_turn_rate","dormant_ge2_turn_rate","longest_dormant_run","longest_dormant_run_fraction","mean_backlog_size","max_backlog_size","backlog_ge1_turn_rate","backlog_ge2_turn_rate","longest_backlog_run","longest_backlog_run_fraction","qualifying_departures","persistent_revisits","reactivation_revisits","never_revisited","right_censored","revisit_rate_observed","never_revisited_rate_observed","right_censored_rate","simple_end_revisit_rate","mean_revisit_lag","median_revisit_lag","mean_normalized_revisit_lag","distinct_revisited_regions","repeated_revisit_regions","fixed_four_turn_eligible","revisit_within_four_turns_rate","early_departures","early_revisit_within_quarter_rate"
"3x3","3x3-uct-0100","uct-0100","54","3","18","0.333333","0.333333","0.000000","2","0.111111","2.166667","4","0.777778","0.666667","14","0.777778","6","1","2","0","3","1.000000","0.000000","0.500000","0.500000","3.666667","4.000000","0.203704","3","0","4","0.750000","1","1.000000"
"3x3","3x3-uct-0100","uct-0100","55","2","18","0.666667","0.500000","0.111111","5","0.277778","1.277778","3","0.777778","0.388889","13","0.722222","7","2","2","3","0","0.571429","0.428571","0.000000","0.571429","4.000000","3.500000","0.222222","4","0","6","0.333333","3","0.333333"
"3x3","3x3-uct-0100","uct-0100","55","1","18","1.277778","0.777778","0.388889","13","0.722222","1.277778","3","0.777778","0.388889","13","0.722222","11","5","2","3","1","0.700000","0.300000","0.090909","0.636364","2.714286","2.000000","0.150794","4","2","8","0.500000","4","0.500000"
"3x3","3x3-uct-0100","uct-0100","55","3","18","0.277778","0.277778","0.000000","2","0.111111","1.277778","3","0.777778","0.388889","13","0.722222","5","1","2","2","0","0.600000","0.400000","0.000000","0.600000","4.666667","4.000000","0.259259","3","0","5","0.400000","3","0.333333"
"3x3","3x3-uct-0100","uct-0100","56","2","18","1.000000","0.611111","0.333333","7","0.388889","1.944444","4","0.833333","0.666667","15","0.833333","11","7","2","0","2","1.000000","0.000000","0.181818","0.818182","3.444444","3.000000","0.191358","5","3","9","0.777778","6","0.833333"
"3x3","3x3-uct-0100","uct-0100","56","1","18","1.944444","0.833333","0.666667","15","0.833333","1.944444","4","0.833333","0.666667","15","0.833333","17","11","2","0","4","1.000000","0.000000","0.235294","0.764706","2.692308","2.000000","0.149573","6","4","12","0.833333","8","0.875000"
"3x3","3x3-uct-0100","uct-0100","56","3","18","0.388889","0.277778","0.111111","2","0.111111","1.944444","4","0.833333","0.666667","15","0.833333","7","3","2","0","2","1.000000","0.000000","0.285714","0.714286","4.600000","3.000000","0.255556","4","1","5","0.600000","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","57","2","18","0.555556","0.444444","0.111111","2","0.111111","1.277778","3","0.777778","0.444444","11","0.611111","5","3","1","0","1","1.000000","0.000000","0.200000","0.800000","3.500000","3.000000","0.194444","3","1","3","0.333333","2","1.000000"
"3x3","3x3-uct-0100","uct-0100","57","1","18","1.277778","0.777778","0.444444","11","0.611111","1.277778","3","0.777778","0.444444","11","0.611111","13","10","1","0","2","1.000000","0.000000","0.153846","0.846154","1.909091","1.000000","0.106061","4","2","9","0.777778","4","1.000000"
"3x3","3x3-uct-0100","uct-0100","57","3","18","0.277778","0.222222","0.055556","1","0.055556","1.277778","3","0.777778","0.444444","11","0.611111","5","3","1","0","1","1.000000","0.000000","0.200000","0.800000","3.500000","3.000000","0.194444","3","1","3","0.333333","2","1.000000"
"3x3","3x3-uct-0100","uct-0100","58","2","18","0.833333","0.666667","0.166667","8","0.444444","1.833333","3","0.888889","0.722222","16","0.888889","10","7","1","1","1","0.888889","0.111111","0.100000","0.800000","3.875000","3.000000","0.215278","4","3","8","0.750000","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","58","1","18","1.833333","0.888889","0.722222","16","0.888889","1.833333","3","0.888889","0.722222","16","0.888889","18","13","1","1","3","0.933333","0.066667","0.166667","0.777778","2.642857","2.000000","0.146825","5","4","13","0.846154","8","0.875000"
"3x3","3x3-uct-0100","uct-0100","58","3","18","0.277778","0.277778","0.000000","1","0.055556","1.833333","3","0.888889","0.722222","16","0.888889","5","4","1","0","0","1.000000","0.000000","0.000000","1.000000","5.000000","3.000000","0.277778","3","2","5","0.800000","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","59","2","18","0.777778","0.666667","0.111111","9","0.500000","1.722222","4","0.777778","0.666667","10","0.555556","10","4","4","1","1","0.888889","0.111111","0.100000","0.800000","3.750000","3.000000","0.208333","5","2","6","0.666667","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","59","1","18","1.722222","0.777778","0.666667","10","0.555556","1.722222","4","0.777778","0.666667","10","0.555556","17","9","4","2","2","0.866667","0.133333","0.117647","0.764706","2.692308","2.000000","0.149573","6","4","11","0.727273","7","0.857143"
"3x3","3x3-uct-0100","uct-0100","59","3","18","0.222222","0.222222","0.000000","2","0.111111","1.722222","4","0.777778","0.666667","10","0.555556","4","0","4","0","0","1.000000","0.000000","0.000000","1.000000","5.500000","4.500000","0.305556","3","1","4","0.500000","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","60","2","18","0.722222","0.555556","0.166667","6","0.333333","1.555556","4","0.722222","0.555556","7","0.388889","8","2","3","0","3","1.000000","0.000000","0.375000","0.625000","4.600000","4.000000","0.255556","3","2","5","0.600000","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","60","1","18","1.555556","0.722222","0.555556","7","0.388889","1.555556","4","0.722222","0.555556","7","0.388889","15","8","3","0","4","1.000000","0.000000","0.266667","0.733333","2.636364","1.000000","0.146465","5","3","10","0.800000","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","60","3","18","0.277778","0.277778","0.000000","2","0.111111","1.555556","4","0.722222","0.555556","7","0.388889","5","1","3","0","1","1.000000","0.000000","0.200000","0.800000","5.250000","5.000000","0.291667","3","1","4","0.500000","2","0.500000"
"3x3","3x3-uct-0100","uct-0100","61","2","18","0.888889","0.555556","0.277778","4","0.222222","1.944444","4","0.777778","0.722222","8","0.444444","10","5","4","0","1","1.000000","0.000000","0.100000","0.900000","3.777778","3.000000","0.209877","5","3","7","0.714286","5","0.800000"
"3x3","3x3-uct-0100","uct-0100","61","1","18","1.944444","0.777778","0.722222","8","0.444444","1.944444","4","0.777778","0.722222","8","0.444444","19","12","4","0","3","1.000000","0.000000","0.157895","0.842105","2.562500","2.000000","0.142361","6","6","12","0.833333","7","0.857143"
"3x3","3x3-uct-0100","uct-0100","61","3","18","0.333333","0.277778","0.055556","1","0.055556","1.944444","4","0.777778","0.722222","8","0.444444","6","1","4","0","1","1.000000","0.000000","0.166667","0.833333","5.200000","4.000000","0.288889","5","0","5","0.600000","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","62","2","18","0.722222","0.444444","0.222222","5","0.277778","1.555556","5","0.722222","0.444444","12","0.666667","8","2","3","0","3","1.000000","0.000000","0.375000","0.625000","3.800000","4.000000","0.211111","5","0","5","0.600000","2","1.000000"
"3x3","3x3-uct-0100","uct-0100","62","1","18","1.555556","0.722222","0.444444","12","0.666667","1.555556","5","0.722222","0.444444","12","0.666667","15","7","3","0","5","1.000000","0.000000","0.333333","0.666667","2.400000","1.500000","0.133333","6","2","9","0.777778","4","1.000000"
"3x3","3x3-uct-0100","uct-0100","62","3","18","0.277778","0.222222","0.055556","3","0.166667","1.555556","5","0.722222","0.444444","12","0.666667","5","0","3","0","2","1.000000","0.000000","0.400000","0.600000","5.000000","5.000000","0.277778","3","0","3","0.333333","1","1.000000"
"3x3","3x3-uct-0100","uct-0100","63","2","18","1.166667","0.722222","0.388889","12","0.666667","2.333333","5","0.888889","0.722222","16","0.888889","11","3","4","1","3","0.875000","0.125000","0.272727","0.636364","3.714286","4.000000","0.206349","6","1","8","0.750000","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","63","1","18","2.333333","0.888889","0.722222","16","0.888889","2.333333","5","0.888889","0.722222","16","0.888889","21","12","4","1","4","0.941176","0.058824","0.190476","0.761905","2.187500","1.000000","0.121528","7","5","15","0.866667","10","0.900000"
"3x3","3x3-uct-0100","uct-0100","63","3","18","0.555556","0.444444","0.111111","4","0.222222","2.333333","5","0.888889","0.722222","16","0.888889","10","2","4","1","3","0.857143","0.142857","0.300000","0.600000","4.000000","4.000000","0.222222","6","0","7","0.714286","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","64","2","18","0.777778","0.611111","0.111111","6","0.333333","1.944444","4","0.833333","0.611111","14","0.777778","8","4","1","1","2","0.833333","0.166667","0.250000","0.625000","3.600000","3.000000","0.200000","4","1","7","0.571429","2","0.000000"
"3x3","3x3-uct-0100","uct-0100","64","1","18","1.944444","0.833333","0.611111","14","0.777778","1.944444","4","0.833333","0.611111","14","0.777778","21","16","1","2","2","0.894737","0.105263","0.095238","0.809524","1.764706","1.000000","0.098039","6","4","17","0.823529","8","0.750000"
"3x3","3x3-uct-0100","uct-0100","64","3","18","0.333333","0.277778","0.055556","2","0.111111","1.944444","4","0.833333","0.611111","14","0.777778","6","3","1","1","1","0.800000","0.200000","0.166667","0.666667","4.000000","3.000000","0.222222","3","1","6","0.500000","2","0.000000"
"3x3","3x3-uct-0100","uct-0100","65","2","18","1.000000","0.666667","0.277778","7","0.388889","1.944444","4","0.888889","0.666667","16","0.888889","10","2","6","0","2","1.000000","0.000000","0.200000","0.800000","4.625000","4.500000","0.256944","5","3","8","0.500000","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","65","1","18","1.944444","0.888889","0.666667","16","0.888889","1.944444","4","0.888889","0.666667","16","0.888889","17","7","6","1","3","0.928571","0.071429","0.176471","0.764706","3.230769","3.000000","0.179487","6","3","12","0.666667","7","0.857143"
"3x3","3x3-uct-0100","uct-0100","65","3","18","0.444444","0.388889","0.055556","3","0.166667","1.944444","4","0.888889","0.666667","16","0.888889","8","1","6","0","1","1.000000","0.000000","0.125000","0.875000","5.000000","5.000000","0.277778","5","2","7","0.428571","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","66","2","18","1.166667","0.777778","0.333333","12","0.666667","2.333333","4","0.888889","0.777778","16","0.888889","13","6","3","1","3","0.900000","0.100000","0.230769","0.692308","3.444444","3.000000","0.191358","6","3","10","0.700000","5","0.800000"
"3x3","3x3-uct-0100","uct-0100","66","1","18","2.333333","0.888889","0.777778","16","0.888889","2.333333","4","0.888889","0.777778","16","0.888889","21","13","3","1","4","0.941176","0.058824","0.190476","0.761905","2.375000","2.000000","0.131944","6","5","17","0.823529","10","0.900000"
"3x3","3x3-uct-0100","uct-0100","66","3","18","0.444444","0.388889","0.055556","2","0.111111","2.333333","4","0.888889","0.777778","16","0.888889","8","3","3","0","2","1.000000","0.000000","0.250000","0.750000","4.166667","3.500000","0.231481","5","1","7","0.714286","4","0.750000"
"3x3","3x3-uct-0100","uct-0100","67","2","18","0.444444","0.388889","0.055556","3","0.166667","0.944444","2","0.722222","0.222222","9","0.500000","4","2","0","0","2","1.000000","0.000000","0.500000","0.500000","3.000000","3.000000","0.166667","1","1","3","0.666667","1","1.000000"
"3x3","3x3-uct-0100","uct-0100","67","1","18","0.944444","0.722222","0.222222","9","0.500000","0.944444","2","0.722222","0.222222","9","0.500000","9","6","0","0","3","1.000000","0.000000","0.333333","0.666667","1.666667","1.000000","0.092593","3","2","7","0.857143","2","1.000000"
"3x3","3x3-uct-0100","uct-0100","67","3","18","0.222222","0.222222","0.000000","2","0.111111","0.944444","2","0.722222","0.222222","9","0.500000","4","2","0","0","2","1.000000","0.000000","0.500000","0.500000","3.000000","3.000000","0.166667","1","1","3","0.666667","1","1.000000"
"3x3","3x3-uct-0100","uct-0100","68","2","18","0.833333","0.611111","0.222222","5","0.277778","1.611111","4","0.777778","0.500000","8","0.444444","9","2","2","0","5","1.000000","0.000000","0.555556","0.444444","4.750000","4.000000","0.263889","3","1","6","0.333333","3","0.000000"
"3x3","3x3-uct-0100","uct-0100","68","1","18","1.611111","0.777778","0.500000","8","0.444444","1.611111","4","0.777778","0.500000","8","0.444444","14","6","2","0","6","1.000000","0.000000","0.428571","0.571429","2.875000","1.500000","0.159722","4","3","9","0.555556","4","0.250000"
"3x3","3x3-uct-0100","uct-0100","68","3","18","0.333333","0.277778","0.055556","1","0.055556","1.611111","4","0.777778","0.500000","8","0.444444","6","0","2","0","4","1.000000","0.000000","0.666667","0.333333","7.500000","7.500000","0.416667","2","0","4","0.000000","3","0.000000"
"3x3","3x3-uct-0100","uct-0100","69","2","18","1.388889","0.777778","0.388889","14","0.777778","2.833333","5","0.833333","0.833333","15","0.833333","17","10","3","1","3","0.928571","0.071429","0.176471","0.764706","3.230769","2.000000","0.179487","7","5","13","0.692308","6","0.666667"
"3x3","3x3-uct-0100","uct-0100","69","1","18","2.833333","0.833333","0.833333","15","0.833333","2.833333","5","0.833333","0.833333","15","0.833333","26","17","3","1","5","0.952381","0.047619","0.192308","0.769231","2.450000","2.000000","0.136111","8","7","18","0.777778","8","0.750000"
"3x3","3x3-uct-0100","uct-0100","69","3","18","0.444444","0.444444","0.000000","2","0.111111","2.833333","5","0.833333","0.833333","15","0.833333","8","2","3","1","2","0.833333","0.166667","0.250000","0.625000","5.200000","5.000000","0.288889","5","0","6","0.333333","3","0.333333"
"3x3","3x3-uct-0100","uct-0100","70","2","18","0.500000","0.388889","0.111111","4","0.222222","1.277778","4","0.722222","0.333333","6","0.333333","6","2","0","1","3","0.666667","0.333333","0.500000","0.333333","2.500000","2.500000","0.138889","2","0","3","0.666667","2","1.000000"
"3x3","3x3-uct-0100","uct-0100","70","1","18","1.277778","0.722222","0.333333","6","0.333333","1.277778","4","0.722222","0.333333","6","0.333333","14","8","0","1","5","0.888889","0.111111","0.357143","0.571429","1.375000","1.000000","0.076389","3","2","8","0.875000","3","1.000000"
"3x3","3x3-uct-0100","uct-0100","70","3","18","0.166667","0.166667","0.000000","1","0.055556","1.277778","4","0.722222","0.333333","6","0.333333","3","1","0","0","2","1.000000","0.000000","0.666667","0.333333","3.000000","3.000000","0.166667","1","0","2","0.500000","1","1.000000"
"3x3","3x3-uct-0100","uct-0100","71","2","18","1.055556","0.611111","0.277778","7","0.388889","2.000000","4","0.833333","0.666667","15","0.833333","12","5","2","1","4","0.875000","0.125000","0.333333","0.583333","3.285714","3.000000","0.182540","5","2","8","0.625000","3","0.666667"
"3x3","3x3-uct-0100","uct-0100","71","1","18","2.000000","0.833333","0.666667","15","0.833333","2.000000","4","0.833333","0.666667","15","0.833333","17","9","2","2","4","0.846154","0.153846","0.235294","0.647059","2.454545","2.000000","0.136364","5","4","13","0.692308","7","0.714286"
"3x3","3x3-uct-0100","uct-0100","71","3","18","0.388889","0.333333","0.055556","2","0.111111","2.000000","4","0.833333","0.666667","15","0.833333","7","2","2","0","3","1.000000","0.000000","0.428571","0.571429","4.250000","4.000000","0.236111","4","0","5","0.400000","2","0.500000"
"3x3","3x3-uct-0100","uct-0100","72","2","18","0.833333","0.555556","0.277778","4","0.222222","1.666667","4","0.777778","0.611111","14","0.777778","10","3","2","1","4","0.833333","0.166667","0.400000","0.500000","4.400000","3.000000","0.244444","3","2","6","0.333333","4","0.250000"
"3x3","3x3-uct-0100","uct-0100","72","1","18","1.666667","0.777778","0.611111","14","0.777778","1.666667","4","0.777778","0.611111","14","0.777778","15","7","2","1","5","0.900000","0.100000","0.333333","0.600000","2.888889","2.000000","0.160494","5","3","10","0.600000","6","0.500000"
"3x3","3x3-uct-0100","uct-0100","72","3","18","0.277778","0.277778","0.000000","2","0.111111","1.666667","4","0.777778","0.611111","14","0.777778","5","1","2","0","2","1.000000","0.000000","0.400000","0.600000","6.000000","7.000000","0.333333","3","0","4","0.250000","3","0.333333"
"3x3","3x3-uct-0100","uct-0100","73","2","18","0.666667","0.555556","0.111111","7","0.388889","1.444444","3","0.777778","0.611111","12","0.666667","8","5","1","0","2","1.000000","0.000000","0.250000","0.750000","3.000000","2.500000","0.166667","3","3","6","0.833333","3","1.000000"
