"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_top_two_share","opportunity_top_two_share","top_two_share_gap","placement_regions","opportunity_regions"
"6x6","6x6-uct-1000","uct-1000","3","4","5.916667","1.916667","3.416667","1.000000","1.000000","2.083333","0.916893","0.977304","-0.060411","0.155864","0.122494","0.033370","0.277778","0.180404","0.097373","0.444444","0.325039","0.119406","9","9"
"6x6","6x6-uct-1000","uct-1000","4","1","2.250000","0.666667","1.333333","0.583333","0.333333","4.750000","0.910278","0.988200","-0.077922","0.157407","0.116698","0.040710","0.277778","0.148352","0.129426","0.444444","0.285714","0.158730","9","9"
"6x6","6x6-uct-1000","uct-1000","4","2","5.333333","1.333333","2.916667","1.000000","1.000000","1.666667","0.926360","0.988578","-0.062218","0.148148","0.116869","0.031280","0.250000","0.162703","0.087297","0.416667","0.301627","0.115040","9","9"
"6x6","6x6-uct-1000","uct-1000","4","3","6.250000","1.833333","3.750000","1.000000","1.000000","0.750000","0.954796","0.988016","-0.033220","0.131173","0.117174","0.013999","0.166667","0.167296","-0.000629","0.333333","0.295597","0.037736","9","9"
"6x6","6x6-uct-1000","uct-1000","4","4","4.500000","1.250000","2.666667","1.000000","1.000000","2.500000","0.846790","0.978154","-0.131365","0.180556","0.122627","0.057929","0.277778","0.195387","0.082391","0.500000","0.327001","0.172999","8","9"
"6x6","6x6-uct-1000","uct-1000","5","1","3.500000","0.833333","1.833333","0.750000","0.500000","4.500000","0.926562","0.989810","-0.063248","0.146605","0.116160","0.030445","0.222222","0.158667","0.063556","0.416667","0.289333","0.127333","9","9"
"6x6","6x6-uct-1000","uct-1000","5","2","5.833333","2.333333","3.833333","1.000000","1.000000","2.166667","0.908303","0.993840","-0.085537","0.154321","0.114127","0.040194","0.194444","0.137209","0.057235","0.388889","0.269767","0.119121","9","9"
"6x6","6x6-uct-1000","uct-1000","5","3","6.000000","2.083333","3.750000","1.000000","1.000000","2.000000","0.957116","0.989185","-0.032070","0.134259","0.116447","0.017812","0.222222","0.155828","0.066394","0.388889","0.300613","0.088275","9","9"
"6x6","6x6-uct-1000","uct-1000","5","4","6.333333","2.166667","3.833333","1.000000","1.000000","1.666667","0.912028","0.979468","-0.067440","0.157407","0.121379","0.036028","0.250000","0.186514","0.063486","0.472222","0.312769","0.159453","9","9"
"6x6","6x6-uct-1000","uct-1000","6","1","1.250000","0.166667","0.416667","0.333333","0.000000","6.750000","0.849058","0.983382","-0.134324","0.200617","0.119615","0.081003","0.361111","0.173554","0.187557","0.527778","0.320937","0.206841","9","9"
"6x6","6x6-uct-1000","uct-1000","6","2","3.916667","1.250000","2.416667","1.000000","0.916667","4.083333","0.925320","0.987797","-0.062477","0.143519","0.117587","0.025931","0.194444","0.177461","0.016983","0.388889","0.301813","0.087075","9","9"
"6x6","6x6-uct-1000","uct-1000","6","3","5.333333","1.333333","2.833333","1.000000","1.000000","2.666667","0.857334","0.986788","-0.129455","0.166667","0.117770","0.048896","0.222222","0.170929","0.051294","0.416667","0.297443","0.119224","8","9"
"6x6","6x6-uct-1000","uct-1000","6","4","6.833333","2.166667","4.333333","1.000000","1.000000","1.166667","0.899594","0.983345","-0.083751","0.155864","0.119836","0.036028","0.277778","0.183406","0.094372","0.416667","0.311499","0.105167","8","9"
"6x6","6x6-uct-1000","uct-1000","7","1","2.833333","0.833333","1.583333","0.583333","0.500000","5.166667","0.928905","0.987786","-0.058880","0.146605","0.117230","0.029375","0.250000","0.165035","0.084965","0.388889","0.295105","0.093784","9","9"
"6x6","6x6-uct-1000","uct-1000","7","2","5.583333","1.666667","3.250000","1.000000","1.000000","2.416667","0.895580","0.992887","-0.097308","0.152778","0.114687","0.038091","0.222222","0.153302","0.068920","0.416667","0.280660","0.136006","8","9"
"6x6","6x6-uct-1000","uct-1000","7","3","5.666667","2.000000","3.500000","1.000000","1.000000","2.333333","0.933201","0.987749","-0.054548","0.145062","0.117199","0.027863","0.250000","0.164794","0.085206","0.388889","0.299625","0.089263","9","9"
"6x6","6x6-uct-1000","uct-1000","7","4","5.416667","1.750000","2.916667","1.000000","0.750000","2.583333","0.875226","0.975972","-0.100745","0.169753","0.123534","0.046219","0.277778","0.191280","0.086498","0.500000","0.336146","0.163854","8","9"
"6x6","6x6-uct-1000","uct-1000","8","1","1.833333","0.416667","0.916667","0.583333","0.250000","6.166667","0.986121","0.988284","-0.002163","0.117284","0.117099","0.000185","0.138889","0.169333","-0.030444","0.277778","0.294667","-0.016889","9","9"
"6x6","6x6-uct-1000","uct-1000","8","2","5.166667","1.333333","2.833333","1.000000","1.000000","2.833333","0.917768","0.988500","-0.070732","0.141975","0.116722","0.025253","0.222222","0.160652","0.061570","0.388889","0.293364","0.095525","8","9"
"6x6","6x6-uct-1000","uct-1000","8","3","5.916667","1.916667","3.416667","1.000000","1.000000","2.083333","0.930998","0.985447","-0.054448","0.141975","0.118227","0.023749","0.222222","0.160891","0.061331","0.388889","0.300743","0.088146","9","9"
"6x6","6x6-uct-1000","uct-1000","8","4","6.500000","1.833333","3.750000","1.000000","1.000000","1.500000","0.966276","0.988572","-0.022295","0.125000","0.116880","0.008120","0.166667","0.166213","0.000454","0.305556","0.295640","0.009915","9","9"
"6x6","6x6-uct-1000","uct-1000","9","1","3.333333","0.333333","1.333333","0.833333","0.500000","3.666667","0.806060","0.976653","-0.170593","0.188272","0.123023","0.065249","0.277778","0.187938","0.089839","0.472222","0.330996","0.141226","7","9"
"6x6","6x6-uct-1000","uct-1000","9","2","5.500000","1.166667","3.083333","1.000000","1.000000","1.500000","0.835004","0.985166","-0.150162","0.169753","0.118528","0.051225","0.222222","0.172457","0.049766","0.444444","0.303970","0.140474","7","9"
"6x6","6x6-uct-1000","uct-1000","9","3","4.916667","1.750000","3.083333","1.000000","1.000000","2.083333","0.918870","0.987031","-0.068162","0.151235","0.117760","0.033474","0.250000","0.167532","0.082468","0.416667","0.307792","0.108874","9","9"
"6x6","6x6-uct-1000","uct-1000","9","4","5.500000","1.666667","3.083333","1.000000","1.000000","1.500000","0.906350","0.985175","-0.078824","0.146605","0.118761","0.027844","0.194444","0.175036","0.019409","0.388889","0.312769","0.076120","8","9"
"6x6","6x6-uct-1000","uct-1000","10","1","1.833333","0.416667","1.000000","0.750000","0.333333","5.166667","0.864824","0.984238","-0.119414","0.163580","0.118867","0.044714","0.222222","0.168091","0.054131","0.416667","0.297721","0.118946","8","9"
"6x6","6x6-uct-1000","uct-1000","10","2","3.333333","1.000000","1.916667","1.000000","0.750000","3.666667","0.913699","0.988292","-0.074594","0.157407","0.116847","0.040561","0.277778","0.156553","0.121224","0.444444","0.288835","0.155609","9","9"
"6x6","6x6-uct-1000","uct-1000","10","3","5.750000","2.166667","3.833333","1.000000","1.000000","1.250000","0.907959","0.988618","-0.080659","0.141975","0.116738","0.025237","0.166667","0.158629","0.008037","0.333333","0.295685","0.037648","8","9"
"6x6","6x6-uct-1000","uct-1000","10","4","5.416667","1.333333","2.916667","1.000000","0.833333","1.583333","0.972525","0.990300","-0.017776","0.125000","0.115939","0.009061","0.194444","0.156780","0.037665","0.333333","0.289548","0.043785","9","9"
"6x6","6x6-uct-1000","uct-1000","11","1","2.666667","0.583333","1.416667","0.750000","0.500000","4.333333","0.943886","0.993504","-0.049618","0.140432","0.114395","0.026037","0.250000","0.151882","0.098118","0.388889","0.279570","0.109319","9","9"
"6x6","6x6-uct-1000","uct-1000","11","2","4.583333","1.666667","2.916667","1.000000","1.000000","2.416667","0.961411","0.992837","-0.031426","0.129630","0.114724","0.014906","0.166667","0.152778","0.013889","0.333333","0.285354","0.047980","9","9"
"6x6","6x6-uct-1000","uct-1000","11","3","5.916667","1.833333","3.583333","1.000000","1.000000","1.083333","0.959068","0.989311","-0.030243","0.129630","0.116550","0.013079","0.194444","0.164921","0.029523","0.361111","0.297120","0.063991","9","9"
"6x6","6x6-uct-1000","uct-1000","11","4","5.750000","1.583333","3.333333","1.000000","1.000000","1.250000","0.842151","0.985370","-0.143219","0.189815","0.118192","0.071622","0.277778","0.165266","0.112512","0.527778","0.298319","0.229458","9","9"
"6x6","6x6-uct-1000","uct-1000","12","1","2.416667","0.583333","1.250000","0.750000","0.416667","5.583333","0.902195","0.983222","-0.081028","0.154321","0.119836","0.034485","0.222222","0.184615","0.037607","0.416667","0.311888","0.104779","9","9"
"6x6","6x6-uct-1000","uct-1000","12","2","5.833333","1.750000","3.416667","1.000000","1.000000","2.166667","0.883451","0.990761","-0.107309","0.158951","0.115886","0.043065","0.250000","0.163592","0.086408","0.444444","0.292743","0.151702","8","9"
"6x6","6x6-uct-1000","uct-1000","12","3","6.333333","1.916667","3.916667","1.000000","1.000000","1.666667","0.927804","0.989625","-0.061821","0.143519","0.116336","0.027182","0.222222","0.163373","0.058849","0.388889","0.291173","0.097716","9","9"
"6x6","6x6-uct-1000","uct-1000","12","4","7.083333","2.500000","4.500000","1.000000","1.000000","0.916667","0.964606","0.986820","-0.022214","0.128086","0.117762","0.010324","0.166667","0.167883","-0.001217","0.333333","0.308029","0.025304","9","9"
"6x6","6x6-uct-1000","uct-1000","13","1","3.166667","0.500000","1.583333","0.916667","0.666667","2.833333","0.793515","0.981975","-0.188461","0.199074","0.120096","0.078978","0.305556","0.177267","0.128289","0.527778","0.315291","0.212487","7","9"
"6x6","6x6-uct-1000","uct-1000","13","2","4.750000","1.166667","2.500000","1.000000","0.750000","1.250000","0.823157","0.980933","-0.157775","0.180556","0.120399","0.060157","0.250000","0.172327","0.077673","0.472222","0.308176","0.164046","7","9"
"6x6","6x6-uct-1000","uct-1000","13","3","4.416667","0.833333","2.333333","1.000000","0.750000","1.583333","0.870790","0.984427","-0.113637","0.174383","0.118615","0.055767","0.277778","0.163380","0.114397","0.472222","0.301408","0.170814","9","9"
"6x6","6x6-uct-1000","uct-1000","13","4","4.916667","1.416667","2.583333","1.000000","0.916667","1.083333","0.880397","0.990864","-0.110467","0.163580","0.115562","0.048018","0.250000","0.150307","0.099693","0.472222","0.288344","0.183879","8","9"
"6x6","6x6-uct-1000","uct-1000","14","1","1.500000","0.250000","0.750000","0.583333","0.250000","5.500000","0.900813","0.992274","-0.091461","0.154321","0.114920","0.039401","0.194444","0.151226","0.043218","0.388889","0.276567","0.112322","9","9"
"6x6","6x6-uct-1000","uct-1000","14","2","4.666667","1.333333","2.583333","1.000000","1.000000","2.333333","0.933544","0.993010","-0.059466","0.149691","0.114837","0.034855","0.277778","0.163772","0.114006","0.416667","0.280397","0.136270","9","9"
"6x6","6x6-uct-1000","uct-1000","14","3","4.500000","1.583333","2.833333","1.000000","0.833333","2.500000","0.953695","0.988449","-0.034754","0.131173","0.117341","0.013832","0.166667","0.178284","-0.011618","0.333333","0.297587","0.035746","9","9"
"6x6","6x6-uct-1000","uct-1000","14","4","4.250000","1.250000","2.500000","1.000000","0.666667","2.750000","0.969979","0.984877","-0.014898","0.126543","0.118869","0.007675","0.194444","0.178306","0.016138","0.361111","0.309064","0.052047","9","9"
"6x6","6x6-uct-1000","uct-1000","15","1","3.750000","0.750000","1.666667","0.833333","0.583333","3.250000","0.836045","0.978380","-0.142335","0.172840","0.122113","0.050727","0.250000","0.183844","0.066156","0.444444","0.325905","0.118539","7","9"
"6x6","6x6-uct-1000","uct-1000","15","2","5.666667","1.750000","3.416667","1.000000","1.000000","1.333333","0.918870","0.985348","-0.066479","0.151235","0.118220","0.033015","0.250000","0.158477","0.091523","0.416667","0.294840","0.121826","9","9"
"6x6","6x6-uct-1000","uct-1000","15","3","5.583333","1.583333","3.333333","1.000000","1.000000","1.416667","0.919745","0.988197","-0.068452","0.149691","0.116975","0.032717","0.250000","0.158228","0.091772","0.416667","0.294937","0.121730","9","9"
"6x6","6x6-uct-1000","uct-1000","15","4","5.916667","1.833333","3.333333","1.000000","1.000000","1.083333","0.914207","0.991589","-0.077382","0.141975","0.115274","0.026702","0.194444","0.153401","0.041044","0.361111","0.283647","0.077464","8","9"
"6x6","6x6-uct-1000","uct-1000","16","1","2.750000","0.500000","1.250000","0.750000","0.416667","6.250000","0.919721","0.985034","-0.065314","0.149691","0.118974","0.030718","0.222222","0.181189","0.041033","0.416667","0.308437","0.108230","9","9"
"6x6","6x6-uct-1000","uct-1000","16","2","6.500000","2.166667","3.916667","1.000000","1.000000","2.500000","0.898021","0.987464","-0.089443","0.168210","0.117584","0.050625","0.305556","0.173469","0.132086","0.444444","0.302296","0.142149","9","9"
"6x6","6x6-uct-1000","uct-1000","16","3","6.500000","1.916667","3.666667","1.000000","1.000000","2.500000","0.894931","0.985837","-0.090905","0.165123","0.118414","0.046709","0.277778","0.175163","0.102614","0.472222","0.305882","0.166340","9","9"
"6x6","6x6-uct-1000","uct-1000","16","4","5.083333","1.250000","2.666667","1.000000","0.833333","3.916667","0.859310","0.982184","-0.122873","0.168210","0.119660","0.048550","0.250000","0.155488","0.094512","0.444444","0.300305","0.144140","8","9"
"6x6","6x6-uct-1000","uct-1000","17","1","3.750000","1.166667","2.166667","0.750000","0.666667","4.250000","0.934927","0.988177","-0.053250","0.138889","0.117023","0.021866","0.194444","0.161064","0.033380","0.361111","0.298319","0.062792","9","9"
"6x6","6x6-uct-1000","uct-1000","17","2","5.000000","2.000000","3.250000","1.000000","1.000000","3.000000","0.870931","0.988549","-0.117619","0.171296","0.116796","0.054501","0.277778","0.157830","0.119948","0.500000","0.297164","0.202836","8","9"
"6x6","6x6-uct-1000","uct-1000","17","3","5.333333","1.166667","2.916667","1.000000","1.000000","2.666667","0.898125","0.984360","-0.086235","0.151235","0.119035","0.032200","0.222222","0.176702","0.045521","0.416667","0.312827","0.103839","8","9"
"6x6","6x6-uct-1000","uct-1000","17","4","5.750000","1.500000","3.333333","1.000000","1.000000","2.250000","0.946633","0.982225","-0.035591","0.134259","0.120076","0.014184","0.194444","0.178838","0.015607","0.333333","0.308495","0.024839","9","9"
"6x6","6x6-uct-1000","uct-1000","18","1","2.583333","0.416667","1.166667","0.750000","0.500000","4.416667","0.894362","0.985800","-0.091438","0.155864","0.118377","0.037487","0.250000","0.174274","0.075726","0.444444","0.301521","0.142923","8","9"
"6x6","6x6-uct-1000","uct-1000","18","2","3.333333","1.166667","2.083333","1.000000","0.833333","3.666667","0.887949","0.988435","-0.100485","0.152778","0.117007","0.035771","0.194444","0.166882","0.027562","0.388889","0.294955","0.093934","8","9"
"6x6","6x6-uct-1000","uct-1000","18","3","5.666667","1.750000","3.333333","1.000000","1.000000","1.333333","0.886872","0.984580","-0.097708","0.158951","0.118961","0.039989","0.250000","0.166886","0.083114","0.444444","0.318003","0.126442","8","9"
"6x6","6x6-uct-1000","uct-1000","18","4","4.833333","1.333333","2.500000","1.000000","0.833333","2.166667","0.803148","0.982361","-0.179213","0.222222","0.119610","0.102612","0.388889","0.167421","0.221468","0.583333","0.312217","0.271116","8","9"
"6x6","6x6-uct-1000","uct-1000","19","1","3.416667","0.750000","1.750000","0.916667","0.583333","3.583333","0.862871","0.990375","-0.127503","0.171296","0.116031","0.055265","0.250000","0.163090","0.086910","0.472222","0.291845","0.180377","8","9"
"6x6","6x6-uct-1000","uct-1000","19","2","5.333333","0.916667","2.833333","1.000000","1.000000","1.666667","0.861121","0.987057","-0.125936","0.171296","0.117630","0.053666","0.277778","0.164384","0.113394","0.444444","0.306351","0.138093","8","9"
"6x6","6x6-uct-1000","uct-1000","19","3","5.666667","1.833333","3.250000","1.000000","1.000000","1.333333","0.946205","0.985365","-0.039160","0.134259","0.118400","0.015860","0.166667","0.167726","-0.001059","0.333333","0.304956","0.028378","9","9"
"6x6","6x6-uct-1000","uct-1000","19","4","5.083333","1.916667","3.250000","1.000000","1.000000","1.916667","0.817656","0.980652","-0.162996","0.189815","0.120799","0.069016","0.305556","0.185386","0.120170","0.527778","0.312585","0.215193","7","9"
"6x6","6x6-uct-1000","uct-1000","20","1","2.666667","0.583333","1.333333","0.916667","0.416667","5.333333","0.869891","0.988385","-0.118495","0.186728","0.116854","0.069875","0.305556","0.163804","0.141751","0.555556","0.289300","0.266256","9","9"
"6x6","6x6-uct-1000","uct-1000","20","2","5.750000","1.833333","3.416667","1.000000","1.000000","2.250000","0.969471","0.990943","-0.021472","0.123457","0.115486","0.007971","0.166667","0.152273","0.014394","0.305556","0.277273","0.028283","9","9"
"6x6","6x6-uct-1000","uct-1000","20","3","5.916667","1.750000","3.250000","1.000000","1.000000","2.083333","0.934927","0.988991","-0.054064","0.145062","0.116838","0.028224","0.222222","0.169942","0.052280","0.416667","0.299422","0.117245","9","9"
"6x6","6x6-uct-1000","uct-1000","20","4","6.416667","2.250000","3.916667","1.000000","1.000000","1.583333","0.948750","0.981528","-0.032777","0.135802","0.120708","0.015094","0.222222","0.180461","0.041761","0.361111","0.324288","0.036823","9","9"
