"board","experiment_id","search_level","game_index","turn_number","progress","active_fronts","backlog_size","dormant_k2","dominant_focus"
"7x7","7x7-seeded-random","seeded-random","30","26","0.5416666666666666","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","30","27","0.5625","5","4","1","LM"
"7x7","7x7-seeded-random","seeded-random","30","28","0.5833333333333334","7","5","4","ML"
"7x7","7x7-seeded-random","seeded-random","30","29","0.6041666666666666","6","4","3","LH"
"7x7","7x7-seeded-random","seeded-random","30","30","0.625","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","30","31","0.6458333333333334","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","30","32","0.6666666666666666","6","4","2","LH"
"7x7","7x7-seeded-random","seeded-random","30","33","0.6875","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","30","34","0.7083333333333334","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","30","35","0.7291666666666666","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","30","36","0.75","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","30","37","0.7708333333333334","6","4","1","LM"
"7x7","7x7-seeded-random","seeded-random","30","38","0.7916666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","30","39","0.8125","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","30","40","0.8333333333333334","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","30","41","0.8541666666666666","7","5","3","LM"
"7x7","7x7-seeded-random","seeded-random","30","42","0.875","8","6","4","HL"
"7x7","7x7-seeded-random","seeded-random","30","43","0.8958333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","30","44","0.9166666666666666","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","30","45","0.9375","5","4","1","LL"
"7x7","7x7-seeded-random","seeded-random","30","46","0.9583333333333334","4","3","2","HL"
"7x7","7x7-seeded-random","seeded-random","30","47","0.9791666666666666","5","4","3","LL"
"7x7","7x7-seeded-random","seeded-random","30","48","1","5","2","2",""
"7x7","7x7-seeded-random","seeded-random","31","1","0.020833333333333332","0","0","0","HL"
"7x7","7x7-seeded-random","seeded-random","31","2","0.041666666666666664","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","31","3","0.0625","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","31","4","0.08333333333333333","2","1","0",""
"7x7","7x7-seeded-random","seeded-random","31","5","0.10416666666666667","2","0","0",""
"7x7","7x7-seeded-random","seeded-random","31","6","0.125","2","2","0","MH"
"7x7","7x7-seeded-random","seeded-random","31","7","0.14583333333333334","2","1","1",""
"7x7","7x7-seeded-random","seeded-random","31","8","0.16666666666666666","2","0","0",""
"7x7","7x7-seeded-random","seeded-random","31","9","0.1875","4","2","0",""
"7x7","7x7-seeded-random","seeded-random","31","10","0.20833333333333334","5","3","2","HL"
"7x7","7x7-seeded-random","seeded-random","31","11","0.22916666666666666","7","5","3",""
"7x7","7x7-seeded-random","seeded-random","31","12","0.25","6","4","3","LL"
"7x7","7x7-seeded-random","seeded-random","31","13","0.2708333333333333","5","4","2","HL"
"7x7","7x7-seeded-random","seeded-random","31","14","0.2916666666666667","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","31","15","0.3125","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","31","16","0.3333333333333333","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","31","17","0.3541666666666667","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","31","18","0.375","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","31","19","0.3958333333333333","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","31","20","0.4166666666666667","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","31","21","0.4375","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","31","22","0.4583333333333333","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","31","23","0.4791666666666667","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","31","24","0.5","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","31","25","0.5208333333333334","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","31","26","0.5416666666666666","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","31","27","0.5625","8","6","3","ML"
"7x7","7x7-seeded-random","seeded-random","31","28","0.5833333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","31","29","0.6041666666666666","7","5","2","MM"
"7x7","7x7-seeded-random","seeded-random","31","30","0.625","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","31","31","0.6458333333333334","6","4","3","LH"
"7x7","7x7-seeded-random","seeded-random","31","32","0.6666666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","31","33","0.6875","6","4","2","LH"
"7x7","7x7-seeded-random","seeded-random","31","34","0.7083333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","31","35","0.7291666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","31","36","0.75","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","31","37","0.7708333333333334","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","31","38","0.7916666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","31","39","0.8125","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","31","40","0.8333333333333334","6","4","2","HL"
"7x7","7x7-seeded-random","seeded-random","31","41","0.8541666666666666","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","31","42","0.875","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","31","43","0.8958333333333334","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","31","44","0.9166666666666666","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","31","45","0.9375","9","6","4",""
"7x7","7x7-seeded-random","seeded-random","31","46","0.9583333333333334","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","31","47","0.9791666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","31","48","1","8","6","3","LM"
"7x7","7x7-seeded-random","seeded-random","32","1","0.020833333333333332","0","0","0","LL"
"7x7","7x7-seeded-random","seeded-random","32","2","0.041666666666666664","1","0","0","HH"
"7x7","7x7-seeded-random","seeded-random","32","3","0.0625","2","1","0","LH"
"7x7","7x7-seeded-random","seeded-random","32","4","0.08333333333333333","3","2","1",""
"7x7","7x7-seeded-random","seeded-random","32","5","0.10416666666666667","3","2","2","LM"
"7x7","7x7-seeded-random","seeded-random","32","6","0.125","2","1","0","LH"
"7x7","7x7-seeded-random","seeded-random","32","7","0.14583333333333334","3","1","1",""
"7x7","7x7-seeded-random","seeded-random","32","8","0.16666666666666666","3","2","1","LH"
"7x7","7x7-seeded-random","seeded-random","32","9","0.1875","2","2","1","LL"
"7x7","7x7-seeded-random","seeded-random","32","10","0.20833333333333334","4","1","1",""
"7x7","7x7-seeded-random","seeded-random","32","11","0.22916666666666666","4","2","0","LH"
"7x7","7x7-seeded-random","seeded-random","32","12","0.25","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","32","13","0.2708333333333333","5","3","2","LH"
"7x7","7x7-seeded-random","seeded-random","32","14","0.2916666666666667","4","2","0",""
"7x7","7x7-seeded-random","seeded-random","32","15","0.3125","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","32","16","0.3333333333333333","5","3","2",""
"7x7","7x7-seeded-random","seeded-random","32","17","0.3541666666666667","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","32","18","0.375","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","32","19","0.3958333333333333","7","5","2",""
"7x7","7x7-seeded-random","seeded-random","32","20","0.4166666666666667","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","32","21","0.4375","8","6","3",""
"7x7","7x7-seeded-random","seeded-random","32","22","0.4583333333333333","8","6","4","LM"
"7x7","7x7-seeded-random","seeded-random","32","23","0.4791666666666667","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","32","24","0.5","4","2","0","HH"
"7x7","7x7-seeded-random","seeded-random","32","25","0.5208333333333334","6","4","2","HM"
"7x7","7x7-seeded-random","seeded-random","32","26","0.5416666666666666","7","5","4","MM"
"7x7","7x7-seeded-random","seeded-random","32","27","0.5625","5","3","1","HH"
"7x7","7x7-seeded-random","seeded-random","32","28","0.5833333333333334","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","32","29","0.6041666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","32","30","0.625","7","5","2","MM"
"7x7","7x7-seeded-random","seeded-random","32","31","0.6458333333333334","7","5","3","LM"
"7x7","7x7-seeded-random","seeded-random","32","32","0.6666666666666666","7","5","3","MM"
"7x7","7x7-seeded-random","seeded-random","32","33","0.6875","7","5","3","LH"
"7x7","7x7-seeded-random","seeded-random","32","34","0.7083333333333334","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","32","35","0.7291666666666666","6","4","1","LL"
"7x7","7x7-seeded-random","seeded-random","32","36","0.75","7","5","3","ML"
"7x7","7x7-seeded-random","seeded-random","32","37","0.7708333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","32","38","0.7916666666666666","6","4","1","MH"
"7x7","7x7-seeded-random","seeded-random","32","39","0.8125","6","4","2","LM"
"7x7","7x7-seeded-random","seeded-random","32","40","0.8333333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","32","41","0.8541666666666666","7","5","3","LM"
"7x7","7x7-seeded-random","seeded-random","32","42","0.875","7","5","3","MM"
"7x7","7x7-seeded-random","seeded-random","32","43","0.8958333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","32","44","0.9166666666666666","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","32","45","0.9375","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","32","46","0.9583333333333334","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","32","47","0.9791666666666666","8","5","4",""
"7x7","7x7-seeded-random","seeded-random","32","48","1","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","1","0.020833333333333332","0","0","0","LM"
"7x7","7x7-seeded-random","seeded-random","33","2","0.041666666666666664","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","33","3","0.0625","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","33","4","0.08333333333333333","2","0","0",""
"7x7","7x7-seeded-random","seeded-random","33","5","0.10416666666666667","2","1","0","HH"
"7x7","7x7-seeded-random","seeded-random","33","6","0.125","4","2","1",""
"7x7","7x7-seeded-random","seeded-random","33","7","0.14583333333333334","5","3","1","LM"
"7x7","7x7-seeded-random","seeded-random","33","8","0.16666666666666666","5","3","3",""
"7x7","7x7-seeded-random","seeded-random","33","9","0.1875","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","33","10","0.20833333333333334","5","3","1","HH"
"7x7","7x7-seeded-random","seeded-random","33","11","0.22916666666666666","5","3","1",""
"7x7","7x7-seeded-random","seeded-random","33","12","0.25","4","3","1","LH"
"7x7","7x7-seeded-random","seeded-random","33","13","0.2708333333333333","6","3","3",""
"7x7","7x7-seeded-random","seeded-random","33","14","0.2916666666666667","5","4","2","MH"
"7x7","7x7-seeded-random","seeded-random","33","15","0.3125","4","2","2","LL"
"7x7","7x7-seeded-random","seeded-random","33","16","0.3333333333333333","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","33","17","0.3541666666666667","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","33","18","0.375","8","5","4",""
"7x7","7x7-seeded-random","seeded-random","33","19","0.3958333333333333","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","33","20","0.4166666666666667","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","21","0.4375","8","6","4","ML"
"7x7","7x7-seeded-random","seeded-random","33","22","0.4583333333333333","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","23","0.4791666666666667","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","24","0.5","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","25","0.5208333333333334","7","5","3","LM"
"7x7","7x7-seeded-random","seeded-random","33","26","0.5416666666666666","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","33","27","0.5625","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","33","28","0.5833333333333334","7","4","3",""
"7x7","7x7-seeded-random","seeded-random","33","29","0.6041666666666666","7","5","2","LM"
"7x7","7x7-seeded-random","seeded-random","33","30","0.625","7","5","3","LH"
"7x7","7x7-seeded-random","seeded-random","33","31","0.6458333333333334","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","32","0.6666666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","33","33","0.6875","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","34","0.7083333333333334","6","4","2","HH"
"7x7","7x7-seeded-random","seeded-random","33","35","0.7291666666666666","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","36","0.75","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","37","0.7708333333333334","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","38","0.7916666666666666","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","39","0.8125","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","40","0.8333333333333334","7","5","4","LH"
"7x7","7x7-seeded-random","seeded-random","33","41","0.8541666666666666","6","4","3","MM"
"7x7","7x7-seeded-random","seeded-random","33","42","0.875","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","33","43","0.8958333333333334","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","44","0.9166666666666666","8","5","3",""
"7x7","7x7-seeded-random","seeded-random","33","45","0.9375","8","6","3","HM"
"7x7","7x7-seeded-random","seeded-random","33","46","0.9583333333333334","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","33","47","0.9791666666666666","8","5","2",""
"7x7","7x7-seeded-random","seeded-random","33","48","1","7","4","1",""
"7x7","7x7-seeded-random","seeded-random","34","1","0.020833333333333332","0","0","0",""
"7x7","7x7-seeded-random","seeded-random","34","2","0.041666666666666664","1","0","0",""
"7x7","7x7-seeded-random","seeded-random","34","3","0.0625","2","1","0","MM"
"7x7","7x7-seeded-random","seeded-random","34","4","0.08333333333333333","4","2","1","HH"
"7x7","7x7-seeded-random","seeded-random","34","5","0.10416666666666667","4","4","2","MM"
"7x7","7x7-seeded-random","seeded-random","34","6","0.125","4","3","3",""
"7x7","7x7-seeded-random","seeded-random","34","7","0.14583333333333334","3","1","1","HH"
"7x7","7x7-seeded-random","seeded-random","34","8","0.16666666666666666","3","2","0",""
"7x7","7x7-seeded-random","seeded-random","34","9","0.1875","4","3","2","MH"
"7x7","7x7-seeded-random","seeded-random","34","10","0.20833333333333334","4","3","2","LM"
"7x7","7x7-seeded-random","seeded-random","34","11","0.22916666666666666","2","1","1","HM"
"7x7","7x7-seeded-random","seeded-random","34","12","0.25","3","0","0",""
"7x7","7x7-seeded-random","seeded-random","34","13","0.2708333333333333","4","2","0",""
"7x7","7x7-seeded-random","seeded-random","34","14","0.2916666666666667","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","34","15","0.3125","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","34","16","0.3333333333333333","6","3","1",""
"7x7","7x7-seeded-random","seeded-random","34","17","0.3541666666666667","6","4","1",""
"7x7","7x7-seeded-random","seeded-random","34","18","0.375","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","34","19","0.3958333333333333","5","2","0",""
"7x7","7x7-seeded-random","seeded-random","34","20","0.4166666666666667","5","2","1",""
"7x7","7x7-seeded-random","seeded-random","34","21","0.4375","6","4","2","MM"
"7x7","7x7-seeded-random","seeded-random","34","22","0.4583333333333333","6","4","3","HH"
"7x7","7x7-seeded-random","seeded-random","34","23","0.4791666666666667","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","34","24","0.5","6","4","1","HH"
"7x7","7x7-seeded-random","seeded-random","34","25","0.5208333333333334","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","34","26","0.5416666666666666","6","3","2",""
"7x7","7x7-seeded-random","seeded-random","34","27","0.5625","7","4","2",""
"7x7","7x7-seeded-random","seeded-random","34","28","0.5833333333333334","8","5","3",""
