"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","p1_placements_so_far","p2_placements_so_far","objective_snapshot"
"7x7-p96","7x7-p96-seeded-random","-1","1","64","1.000000","2","96","96","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|1:2:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:2:0|0:0:0|3:3:0|1:1:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|2:0:1|1:1:0|0:1:1|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","1","0.015625","1","3","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","2","0.031250","2","3","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","3","0.046875","1","6","3","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","4","0.062500","2","6","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","5","0.078125","1","9","6","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","6","0.093750","2","9","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","7","0.109375","1","12","9","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","8","0.125000","2","12","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","9","0.140625","1","15","12","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","10","0.156250","2","15","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","11","0.171875","1","18","15","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","12","0.187500","2","18","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","13","0.203125","1","21","18","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","14","0.218750","2","21","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","15","0.234375","1","24","21","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","16","0.250000","2","24","24","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","17","0.265625","1","27","24","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","18","0.281250","2","27","27","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","19","0.296875","1","30","27","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","20","0.312500","2","30","30","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","21","0.328125","1","33","30","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","22","0.343750","2","33","33","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","23","0.359375","1","36","33","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","24","0.375000","2","36","36","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","25","0.390625","1","39","36","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","26","0.406250","2","39","39","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|0:0:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","27","0.421875","1","42","39","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:1:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","28","0.437500","2","42","42","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:1:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","29","0.453125","1","45","42","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:2:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","30","0.468750","2","45","45","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:2:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:2|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","31","0.484375","1","48","45","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:2:0|0:0:0|2:0:1|1:2:0|0:0:0|2:0:1|2:0:2|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","32","0.500000","2","48","48","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|2:0:2|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","33","0.515625","1","51","48","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|2:0:2|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","34","0.531250","2","51","51","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","35","0.546875","1","54","51","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:2:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|1:2:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","36","0.562500","2","54","54","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:2:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|1:2:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","37","0.578125","1","57","54","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:2:0|1:1:0|1:2:0|1:1:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|1:1:0|0:0:0|1:2:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|2:0:1|0:0:0|2:0:1|2:0:2|2:0:1|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","38","0.593750","2","57","57","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:2:0|1:1:0|1:2:0|1:1:0|1:1:0|0:0:0|0:0:0|1:2:0|0:0:0|1:1:0|0:0:0|1:2:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|2:0:1|2:0:1|2:0:2|2:0:2|2:0:1|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","39","0.609375","1","60","57","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:2:0|1:1:0|1:2:0|1:1:0|1:1:0|0:0:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|3:3:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|2:0:1|2:0:1|2:0:2|2:0:2|2:0:1|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
"7x7-p96","7x7-p96-uct-0100","100","1","40","0.625000","2","60","60","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:2:1|0:0:0|0:0:0|1:2:0|1:1:0|1:2:0|1:1:0|1:1:0|0:0:0|1:1:0|1:2:0|0:0:0|1:1:0|0:0:0|3:3:1|2:0:1|1:2:1|0:0:0|2:0:2|1:2:0|0:0:0|2:0:1|4:0:3|0:0:0|2:0:1|2:0:1|2:0:1|2:0:2|2:0:2|2:0:2|1:1:0|0:0:0|2:0:1|0:0:0|0:0:0"
