"board","experiment_id","search_level","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements"
"7x7-p72","7x7-uct-1000","uct-1000","35","21","0.437500","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","22","0.458333","2","2+1","2","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","35","23","0.479167","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","24","0.500000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","35","25","0.520833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","35","26","0.541667","2","3","1","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","27","0.562500","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","35","28","0.583333","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","29","0.604167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","30","0.625000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","31","0.645833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","32","0.666667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","33","0.687500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","34","0.708333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","35","0.729167","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","36","0.750000","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","37","0.770833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","35","38","0.791667","2","3","1","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","39","0.812500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","40","0.833333","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","41","0.854167","1","3","1","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","42","0.875000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","35","43","0.895833","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","35","44","0.916667","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","35","45","0.937500","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","35","46","0.958333","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","35","47","0.979167","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","35","48","1.000000","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","3","0.062500","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","5","0.104167","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","6","0.125000","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","7","0.145833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","8","0.166667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","9","0.187500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","10","0.208333","2","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","11","0.229167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","12","0.250000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","13","0.270833","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","14","0.291667","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","15","0.312500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","16","0.333333","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","17","0.354167","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","18","0.375000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","19","0.395833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","20","0.416667","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","21","0.437500","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","22","0.458333","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","23","0.479167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","24","0.500000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","25","0.520833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","26","0.541667","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","27","0.562500","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","28","0.583333","2","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","29","0.604167","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","30","0.625000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","31","0.645833","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","32","0.666667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","33","0.687500","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","34","0.708333","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","35","0.729167","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","36","0.750000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","37","0.770833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","38","0.791667","2","3","1","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","39","0.812500","1","2+1","2","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","36","40","0.833333","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","36","41","0.854167","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","42","0.875000","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","43","0.895833","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","44","0.916667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","45","0.937500","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","36","46","0.958333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","47","0.979167","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","36","48","1.000000","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","1","0.020833","1","2+1","2","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","37","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","37","3","0.062500","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","37","5","0.104167","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","6","0.125000","2","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","7","0.145833","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","8","0.166667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","37","9","0.187500","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","10","0.208333","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","11","0.229167","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","12","0.250000","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","13","0.270833","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","14","0.291667","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","15","0.312500","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","16","0.333333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","17","0.354167","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","18","0.375000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","19","0.395833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","20","0.416667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","21","0.437500","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","22","0.458333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","23","0.479167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","24","0.500000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","25","0.520833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","26","0.541667","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","27","0.562500","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","37","28","0.583333","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","29","0.604167","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","30","0.625000","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","31","0.645833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","32","0.666667","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","33","0.687500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","34","0.708333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","35","0.729167","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","36","0.750000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","37","0.770833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","38","0.791667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","39","0.812500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","40","0.833333","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","41","0.854167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","42","0.875000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","43","0.895833","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","44","0.916667","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","37","45","0.937500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","46","0.958333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","37","47","0.979167","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","37","48","1.000000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","2","0.041667","2","2+1","2","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","3","0.062500","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","5","0.104167","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","6","0.125000","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","7","0.145833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","8","0.166667","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","9","0.187500","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","10","0.208333","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","11","0.229167","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","12","0.250000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","13","0.270833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","14","0.291667","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","15","0.312500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","16","0.333333","2","2+1","2","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","17","0.354167","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","18","0.375000","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","19","0.395833","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","20","0.416667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","21","0.437500","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","22","0.458333","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","23","0.479167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","24","0.500000","2","3","1","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","25","0.520833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","26","0.541667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","27","0.562500","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","28","0.583333","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","29","0.604167","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","38","30","0.625000","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","31","0.645833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","32","0.666667","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","33","0.687500","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","34","0.708333","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","35","0.729167","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","36","0.750000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","37","0.770833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","38","0.791667","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","39","0.812500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","40","0.833333","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","41","0.854167","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","42","0.875000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","43","0.895833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","38","44","0.916667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","45","0.937500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","46","0.958333","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","38","47","0.979167","1","3","1","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","38","48","1.000000","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","3","0.062500","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","5","0.104167","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","6","0.125000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","7","0.145833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","8","0.166667","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","9","0.187500","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","10","0.208333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","11","0.229167","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","12","0.250000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","13","0.270833","1","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","14","0.291667","2","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","15","0.312500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","16","0.333333","2","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","17","0.354167","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","18","0.375000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","19","0.395833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","20","0.416667","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","21","0.437500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","22","0.458333","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","23","0.479167","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","24","0.500000","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","25","0.520833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","26","0.541667","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","27","0.562500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","28","0.583333","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","29","0.604167","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","30","0.625000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","31","0.645833","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","32","0.666667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","33","0.687500","1","1+1+1","3","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","34","0.708333","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","35","0.729167","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","36","0.750000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","37","0.770833","1","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","38","0.791667","2","1+1+1","3","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","39","0.812500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","40","0.833333","2","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","41","0.854167","1","2+1","2","2","1"
"7x7-p72","7x7-uct-1000","uct-1000","39","42","0.875000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","43","0.895833","1","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","44","0.916667","2","1+1+1","3","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","45","0.937500","1","2+1","2","1","2"
"7x7-p72","7x7-uct-1000","uct-1000","39","46","0.958333","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","39","47","0.979167","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","39","48","1.000000","2","2+1","2","0","3"
"7x7-p72","7x7-uct-1000","uct-1000","40","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","40","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-uct-1000","uct-1000","40","3","0.062500","1","1+1+1","3","3","0"
